Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2016-06-24,-2.809573361,0.118896803156752,-3.34984355315664,-2.08855159722927,0.846713066101074,-2.96352917091206,-4.05405386450074,-1.8029259892587,-2.5416032298354,0,1
2016-06-27,-1.4561027837,0.116833826388794,-3.34906925537732,-2.09227996645099,1.0307103395462,-3.28327208080528,-4.48556912542037,-2.00733051031804,-2.82581693162658,0,0
2016-06-28,1.6840504128,0.116477730893552,-3.34893560193271,-2.09193366704264,1.14628291130066,-3.46904686000416,-4.73679632770635,-2.12324273473126,-2.98647134259992,0,0
2016-06-29,0.86547708088,0.116966273103237,-3.34911896664817,-2.09240876959358,1.22560584545136,-3.59074567558194,-4.90185733016793,-2.19947846171014,-3.09197163635746,0,0
2016-06-30,1.2711864407,0.118117767161341,-3.34955115730874,-2.09352858637408,1.17193877696991,-3.5079763921797,-4.79059503067177,-2.14825507592847,-3.02075034642714,0,0
2016-07-01,0.30334728035,0.117988081271066,-3.34950248225898,-2.09340246810617,1.16220426559448,-3.49296243110014,-4.77018315367356,-2.13881655011677,-3.00770743513773,0,0
2016-07-05,-0.93857545107,0.118295503194985,-3.34961786703533,-2.09370143293944,1.09405946731567,-3.38531426692109,-4.6246627849556,-2.07165961626619,-2.91463080687458,0,0
2016-07-06,0.5684808928,0.117616969246078,-3.34936319265509,-2.09304156526858,1.06820118427277,-3.34407779295784,-4.56839225980448,-2.04562141572636,-2.8787055235624,0,0
2016-07-07,0.42918454928,0.117286967096199,-3.34923933283477,-2.09272064138501,1.01982438564301,-3.26498774876736,-4.46111484368234,-1.99607532485187,-2.81014032838678,0,0
2016-07-08,0.77131540547,0.118499126096877,-3.34969429288908,-2.09389945423259,0.977313995361328,-3.19298160508135,-4.36442689732344,-1.95151296737551,-2.74820101598064,0,0
2016-07-11,0.31030202717,0.119111638968375,-3.34992418755565,-2.0944951170473,0.960303425788879,-3.16364900135706,-4.32511186960085,-1.93339037201407,-2.72299962988273,0,0
2016-07-12,0.45370179414,0.118945488995215,-3.34986182642912,-2.09433353781316,0.913911581039429,-3.08347963428323,-4.21647231666854,-1.88321062535621,-2.6535413874565,0,0
2016-07-13,-0.56456579759,0.118592200077434,-3.34972922637819,-2.09398996777412,0.878171384334564,-3.02046582124847,-4.1309418882651,-1.8437025290474,-2.59888390890499,0,0
2016-07-14,1.9820377827,0.118049140895061,-3.34952539978863,-2.09346184799708,0.862225830554962,-2.99219005464182,-4.09232212425835,-1.82585822413417,-2.57424864381226,0,0
2016-07-15,-0.010122482035,0.117019499433601,-3.34913894410504,-2.09246053168257,0.952766716480255,-3.15206731494323,-4.30808882342844,-1.92542640916853,-2.71232231615388,0,0
2016-07-18,1.0629682121,0.117834034126766,-3.34944466369136,-2.09325265875547,0.893501818180084,-3.04823607411005,-4.16805617096803,-1.8608177536502,-2.62269961346126,0,0
2016-07-19,0.040068115959,0.11666677042487,-3.34900655420497,-2.09211750614963,0.884641826152802,-3.03325473880008,-4.14703869470885,-1.85108271760538,-2.60938810167996,0,0
2016-07-20,0.090117152286,0.116838151982807,-3.34907087890401,-2.09228417304913,0.829639494419098,-2.93364793126531,-4.01231855575499,-1.78890943678586,-2.5232329339178,0,0
2016-07-21,-0.53021208478,0.116885648250522,-3.34908870569449,-2.09233036270788,0.778884947299957,-2.83883445893313,-3.8840076421049,-1.72968918669226,-2.44118847340044,0,0
2016-07-22,-0.7744141607,0.116599319586406,-3.34898123785858,-2.09205191086476,0.765416979789734,-2.81336114747813,-3.84935141119352,-1.71369740605306,-2.41906647700518,0,0
2016-07-25,-1.3379282385,0.115414470774582,-3.34853652814684,-2.09087494076399,0.775731563568115,-2.83382998887887,-3.87633031564899,-1.72613669136524,-2.43646427371617,0,0
2016-07-26,-0.68830901992,0.114890864248445,-3.34834000272943,-2.09034807978195,0.81853711605072,-2.91445416159405,-3.98512842720698,-1.7763106124848,-2.50608003953694,0,0
2016-07-27,6.4963277127,0.114651182553851,-3.34825004291662,-2.09010690835515,0.824341535568237,-2.92533405423011,-3.99970459725388,-1.78302493579394,-2.51542630152646,0,0
2016-07-28,1.3501699856,0.11738715048057,-3.34927693469885,-2.09281806875266,1.77663707733154,-4.34688250358876,-5.92569198395467,-2.67214156809956,-3.74658958248164,0,0
2016-07-29,-0.12459267782,0.117997551432309,-3.34950603669785,-2.09341167774594,1.62181305885315,-4.14761260077376,-5.65639499280923,-2.54797110409615,-3.57438713785124,0,0
2016-08-01,1.7656654833,0.117132182618419,-3.34918123752352,-2.09257011498467,1.34410309791565,-3.76575650487884,-5.13887056576703,-2.3088986144718,-3.24350481371856,0,0
2016-08-02,-1.4804337577,0.118171806912939,-3.34957144006728,-2.09358113950732,1.36493241786957,-3.7951432978821,-5.17937611983668,-2.32776578329515,-3.26935313082849,0,0
2016-08-03,1.253828484,0.118466351321655,-3.34968199152143,-2.09386758108221,1.37234210968018,-3.80558582399574,-5.19371857968788,-2.33443683685243,-3.27851036949985,0,0
2016-08-04,0.61775327868,0.117452108059509,-3.34930131524928,-2.09288123936688,1.37089741230011,-3.80408833550006,-5.19098161574532,-2.33300476375928,-3.27680877697285,0,0
2016-08-05,1.5207329745,0.116710505046668,-3.3490229691356,-2.09216003764429,1.26861679553986,-3.65539085864081,-4.98918658384697,-2.23974981301661,-3.14782355864144,0,0
2016-08-08,0.82806103474,0.117948166659016,-3.34948750109392,-2.09336365153387,1.28906118869782,-3.6849537811081,-5.03005579614665,-2.25879057477622,-3.17388286446115,0,0
2016-08-09,0.40601642522,0.117965448136167,-3.34949398735668,-2.09338045760244,1.2346693277359,-3.60384741203126,-4.92027355945481,-2.20810838204154,-3.10368279115637,0,0
2016-08-10,-0.74441687339,0.118145017306892,-3.34956138511524,-2.0935550868758,1.14296185970306,-3.46285077239166,-4.72952586770768,-2.12006204613711,-2.98169772677523,0,0
2016-08-11,-0.064814814868,0.118955971784176,-3.3498657609379,-2.09434373222355,1.09005165100098,-3.37848942145299,-4.61586117648347,-2.0676548839504,-2.90894852594616,0,0
2016-08-12,0.23163161313,0.119350293878256,-3.350013761985,-2.09472720662775,0.996423661708832,-3.22466771134513,-4.40787424705427,-1.97162783119187,-2.77590429827721,0,0
