Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2018-09-13,2.4155244944,0.127322331354477,-3.31330040074666,-2.08866493580829,1.24182856082916,-3.56493222424408,-4.89538644449265,-2.20023077026565,-3.10424991157283,0,0
2018-09-14,-1.1351088732,0.128533421254748,-3.31417747405637,-2.08978551955171,1.55049443244934,-3.99824229887435,-5.48514914747471,-2.4736435019406,-3.48372555869727,0,0
2018-09-17,-2.6626161544,0.126554860914514,-3.31274459738414,-2.08795481932694,1.55296206474304,-4.0017178417924,-5.48936221183755,-2.4754105583089,-3.48639210850468,0,1
2018-09-18,0.16522856622,0.128276384710882,-3.313991327766,-2.09429536385155,1.83100235462189,-4.35603559047285,-5.97179326361319,-2.70560966109907,-3.79848393768629,0,0
2018-09-19,0.059567448625,0.129983832754716,-3.31522786446458,-2.0961709239233,1.62163758277893,-4.09174451294035,-5.61271504047948,-2.53935431494995,-3.56738406326069,0,0
2018-09-20,0.76017768006,0.130358077202337,-3.31549889291279,-2.0965820157545,1.46967208385468,-3.8890223162256,-5.33705609250727,-2.41132898695285,-3.3899078240297,0,0
2018-09-21,-1.0771258466,0.13163429100797,-3.31642312906252,-2.09798388310005,1.39839494228363,-3.79016042971173,-5.20291647100313,-2.34931032814942,-3.30354067137445,0,0
2018-09-24,1.4380226041,0.131666805646711,-3.3164466762177,-2.09801959906715,1.39348685741425,-3.78326730684385,-5.19354885491281,-2.34496233962546,-3.29750840023201,0,0
2018-09-25,0.63408668866,0.134227192499738,-3.31830091261322,-2.10083207665153,1.42758846282959,-3.83053625898868,-5.25852221147242,-2.37588338956409,-3.33935826937233,0,0
2018-09-26,-0.79661550926,0.131653025817801,-3.3164366968428,-2.09800446250297,1.34385907649994,-3.71292408938734,-5.09786213234471,-2.30045730266091,-3.23589098141116,0,0
2018-09-27,2.0551674077,0.133925928231174,-3.31808273653144,-2.10050115048648,1.28476715087891,-3.62704020722111,-4.98165203758728,-2.24694107290829,-3.16102462156615,0,0
2018-09-28,0.35118915312,0.135694408887833,-3.31936347314922,-2.10244375232393,1.39171457290649,-3.7801903107318,-5.1904327183581,-2.34457851999817,-3.29549954170386,0,0
2018-10-01,0.67334101186,0.135025732669479,-3.31887921672546,-2.10170923954001,1.28389847278595,-3.62557121004671,-4.9799500361113,-2.24640511328057,-3.15991229973152,0,0
2018-10-02,0.88884977558,0.136922257884395,-3.32025268342419,-2.10379249295496,1.18313729763031,-3.47458680536352,-4.77510609149635,-2.15141732947015,-3.02790340017487,0,0
2018-10-03,1.2168527564,0.139993432311344,-3.32247683302592,-2.10705626824141,1.12282717227936,-3.38062062207585,-4.64814719023261,-2.09271797070522,-2.94599085521297,0,0
2018-10-04,-1.7580902315,0.139436635259689,-3.32207359967981,-2.10647247869096,1.11728918552399,-3.37205830911365,-4.63634890387034,-2.08714481678815,-2.93840767095294,0,0
