"Date","Return","Vol_HAR","VaR_HAR_1","ES_HAR_1","VaR_HAR_5","ES_HAR_5","RV_AAPL"
2022-01-18,-0.57672045696,1.50232399129831,-4.88358359846741,-6.58611733294522,-2.92855813126007,-4.30675144781646,2.44194186888808
2022-01-19,0.050198003191,1.5927722117483,-5.18248968220659,-6.98844323711769,-3.11148530987621,-4.5722031137736,2.10126985317158
2022-01-20,-0.65782138472,1.50882049125723,-4.90216721478239,-6.61297642088157,-2.94072108039365,-4.32436021791582,2.01206158700894
2022-01-21,-0.35353535341,1.45017554332452,-4.7039854138942,-6.34987978798139,-2.82100665558458,-4.15045004610236,5.75235506857622
2022-01-24,2.5004223686,1.4481855948482,-4.69230945955,-6.33733404718703,-2.81605241065877,-4.14207507042906,9.32712812683355
2022-01-25,-1.2691610352,1.94575508453695,-6.35024575985449,-8.55899081090351,-3.82669587053586,-5.60807658485385,5.94742856609914
2022-01-26,-2.6599888703,2.37941284837723,-7.79552982481973,-10.4964236133904,-4.70608368218092,-6.88624665890714,7.81621039310654
2022-01-27,-1.6693345529,2.17342423459169,-7.10559176722889,-9.57367368148319,-4.28716985443105,-6.27659595359196,4.84455662627803
2022-01-28,0.098837209225,2.42874035424033,-7.95222947847764,-10.7111230869198,-4.80344298024422,-7.02699409064167,6.22257566322681
2022-01-31,0.011616425763,2.24746055648165,-7.34954578049474,-9.90233116741229,-4.43580532655814,-6.49316919431763,2.94594021389088
2022-02-01,1.6783785353,2.36681576819123,-7.74286081256065,-10.4331092477722,-4.67659659807516,-6.84348869873216,2.20909811221086
2022-02-02,0.25702535986,1.96644818794967,-6.41341436722301,-8.64905034075889,-3.86647687328984,-5.6666296085541,2.14476701785168
2022-02-03,-1.9028086366,1.81302610402561,-5.90299851594329,-7.96491893134513,-3.55577821326062,-5.21524376005793,2.26295532396961
2022-02-04,0.51106336014,1.67212760643357,-5.43351504188761,-7.33624283866561,-3.26989123852682,-4.80028388235668,2.55956302349829
2022-02-07,-1.8894089097,1.62088006577232,-5.26193135402487,-7.10710258573242,-3.16558301060843,-4.64900091036596,1.68721460007779
2022-02-08,-2.1024734982,1.5601646123408,-5.0615606881077,-6.83793780230771,-3.04334702711532,-4.47130699153541,1.48053446369295
2022-02-09,-1.0347109426,1.41664351955826,-4.58526067899136,-6.198971895503,-2.75316536646539,-4.0497613274131,1.0089233464002
2022-02-10,-1.2765181449,1.36640698681186,-4.4193411733337,-5.97626547783818,-2.65215271286814,-3.90278728800608,2.07407761783906
2022-02-11,-0.48642324973,1.26401225065754,-4.07905119867088,-5.51923635959214,-2.44464815829219,-3.60150660008167,3.67177578031742
2022-02-14,-1.1384729613,1.40424680811605,-4.54164151572092,-6.14173257170809,-2.72777272122624,-4.01208773107063,3.71054418870548
2022-02-15,-0.056327450329,1.63005862940927,-5.28695177688113,-7.14469926088584,-3.18373567709928,-4.67347468282536,0.901097231182384
2022-02-16,-0.29432024548,1.68546827102694,-5.47111783863291,-7.39305682443041,-3.29622886296407,-4.83689675295818,1.50646968107934
2022-02-17,6.9777666124,1.32447436922333,-4.27640106461966,-5.78668088273526,-2.56700538168286,-3.77786665623267,1.10700491910048
2022-02-18,2.6125755885,1.41948842922049,-4.59574609454202,-6.21260770846322,-2.75945159446745,-4.05874946206718,2.0584150589766
2022-02-22,-0.097265133263,1.33614455139611,-4.31900122936077,-5.84079004050133,-2.59067200145748,-3.8136085042336,3.21124990250939
2022-02-23,0.7044270089,1.41555640039116,-4.58043171195394,-6.19282242105244,-2.75046437502205,-4.04584457468628,2.03162268244589
2022-02-24,-1.6719745224,1.54574237800972,-5.01350484330506,-6.77401758148056,-3.01412921680111,-4.42903815908292,7.72830386682581
2022-02-25,-0.16794069961,1.42905471429832,-4.6257298952167,-6.25199053820497,-2.7787952865006,-4.08526851285951,2.87355412140757
2022-02-28,-0.42345843722,2.15664728072482,-7.03736825085253,-9.49234412114783,-4.24965702803513,-6.22175789518927,2.96081765816714
2022-03-01,1.8466736574,1.73263091215804,-5.63294488674905,-7.60503831894125,-3.39298895721697,-4.977373731516,2.79477768956898
2022-03-02,0.82937710922,1.76005533128709,-5.72640799200233,-7.72853623417913,-3.44893494575037,-5.05920189390217,2.39899908026473
2022-03-03,-2.3598820059,1.73137071010465,-5.63234457235616,-7.60148898664092,-3.391066232598,-4.97551583461809,2.43880056374608
2022-03-04,-2.0218452243,1.69414097818168,-5.50932642182225,-7.43617628642105,-3.31710471415199,-4.86682993128393,2.70348790455917
2022-03-07,0.14231499063,1.56528271937538,-5.08019177868103,-6.86128356044688,-3.05607401296185,-4.48741048340778,3.5424757335548
2022-03-08,2.3152534344,1.59249978638185,-5.16866291109807,-6.98099415433059,-3.11043629863137,-4.56621026774549,8.90466493323364
2022-03-09,-0.138896927,1.70302904210842,-5.52750360068207,-7.46627726485795,-3.33147469597862,-4.88614891372325,3.09020365426298
2022-03-10,-2.1269197334,2.32111091916026,-7.57061411151009,-10.2145766971218,-4.58109464960045,-6.69793768445678,2.52851360998209
2022-03-11,-0.93557555656,1.81913555672889,-5.90791446996209,-7.98143383582952,-3.55847030269195,-5.21359045151422,2.88484514183372
2022-03-14,-1.781231321,1.76390650368378,-5.72673818201422,-7.73724616012488,-3.44793631036259,-5.05293028046172,3.8763430928335
2022-03-15,-2.5864167476,1.80578936482516,-5.8633385592558,-7.9220029694663,-3.5313827219519,-5.17434570148137,2.54837261946994
2022-03-16,1.668020241,1.9126023193453,-6.2138089714733,-8.39566117051,-3.73342903890976,-5.47825955629349,4.06695875351365
2022-03-17,1.2965466389,1.62687063451987,-5.26818503807302,-7.12393976992117,-3.15957614447096,-4.64322872265075,2.04269120559089
2022-03-18,0.16378525943,1.81240174721674,-5.88483446237863,-7.9517460316823,-3.53355902780534,-5.18687977365224,1.66115251304217
2022-03-21,-1.1627906979,1.58020064310386,-5.11878976833912,-6.92074342968108,-3.06805445357872,-4.50974646410557,2.779111501134
2022-03-22,2.0588235295,1.50248676435708,-4.86151560633955,-6.57496820616208,-2.91189009844286,-4.28262737445892,1.27612526961781
2022-03-23,-0.19812680121,1.60621768612668,-5.20444231068982,-7.03617835905269,-3.12016183250544,-4.58555708168543,1.77006711369532
2022-03-24,-1.8408229562,1.38672807974439,-4.47862118750953,-6.06030641215639,-2.67940757034692,-3.94460348600055,2.3631870154045
2022-03-25,-2.3717595145,1.3837277903227,-4.46694222065421,-6.04565211176821,-2.65910841706652,-3.93111554419423,1.76201029410523
2022-03-28,-1.1676082862,1.46862041009095,-4.74783322804441,-6.42357152230539,-2.82878029173641,-4.1789771358176,1.54304019506941
2022-03-29,3.4997459348,1.39405608099679,-4.50246856439775,-6.09300704898951,-2.68022594325347,-3.96208956163748,1.41684927176372
2022-03-30,-2.7186253452,1.32172476592482,-4.26577198328096,-5.77351313687996,-2.53646426954227,-3.752407456225,1.35979567260743
2022-03-31,-2.3908655059,1.30696512731825,-4.21852180462546,-5.70993048147256,-2.52089500580365,-3.71217312865753,1.7206729351319
2022-04-01,-2.6562399017,1.28451338197436,-4.14410500328199,-5.61014810685612,-2.47580232671369,-3.64668607141023,1.78245962327934
2022-04-04,2.9677333687,1.31395576958362,-4.2415899882578,-5.74180962427807,-2.54359089129235,-3.73394400305593,1.18216754493949
2022-04-05,2.9015410408,1.32241814764092,-4.27161515260569,-5.78090841084368,-2.56129923310235,-3.75962382632056,1.39815248071152
2022-04-06,0.64540384719,1.22320380857628,-3.94427808481235,-5.33971074762469,-2.36168851251932,-3.47007739873699,3.18003024595586
2022-04-07,2.0918939112,1.25404941074689,-4.04336557035606,-5.47432173039495,-2.42251150793894,-3.55841276832275,2.14907842052439
2022-04-08,0.85376265397,1.54143284745302,-4.99362074350891,-6.75208303308857,-3.00093613217891,-4.3971718326544,1.58632581374469
2022-04-11,2.0800580482,1.42133851627688,-4.59777598625657,-6.2185142308591,-2.75947239172299,-4.04699605873917,1.44484105965833
2022-04-12,0.82336216074,1.33972488171933,-4.32880027511869,-5.85545752675342,-2.59490786731985,-3.80872282186767,2.43131990222909
2022-04-13,2.2677868516,1.32783778103474,-4.28740212437051,-5.80148772782976,-2.56292532697487,-3.77142521486569,1.31915692834253
2022-04-14,0.37341299467,1.48573710965901,-4.81700549133632,-6.5093744454803,-2.88305541078087,-4.23598390540797,1.53827260810843
2022-04-18,0.50366300384,1.28081490881011,-4.1379048194117,-5.5962907419966,-2.47056965256258,-3.63674307599292,2.07175896721874
2022-04-19,1.9134396354,1.29186270199677,-4.17314474698596,-5.64396204927047,-2.49223904914501,-3.66806284490478,1.46481366774977
2022-04-20,-0.6649530621,1.37876384630215,-4.46126651910703,-6.03064096706597,-2.66728289110196,-3.92197064062867,1.75773316833582
2022-04-21,-1.7775777689,1.2960081146811,-4.18561472869848,-5.6608672937915,-2.50017298569284,-3.67921338802242,2.65366543590407
2022-04-22,-0.1718114655,1.31578977321322,-4.2488510942852,-5.74853237320163,-2.539066837262,-3.73663534556974,3.56133972205901
2022-04-25,2.3693419769,1.47335665155429,-4.76926978524978,-6.44890686935625,-2.85532883373888,-4.19625990254358,6.51231094528582
2022-04-26,-1.8941941268,1.63673300315866,-5.30525148427903,-7.17198527990725,-3.18172791191178,-4.6708783177765,3.79117627765462
2022-04-27,-1.8450816863,2.03468840363717,-6.62146805295203,-8.94180111995805,-3.9816907089467,-5.83270534471291,5.01675435215618
2022-04-28,0.18041087114,1.82709763017667,-5.93104364440458,-8.01570729371292,-3.54401941034711,-5.21718573730575,4.69755532878597
2022-04-29,-1.190891135,2.01641605622194,-6.55630403609744,-8.85712140432236,-3.92212769121209,-5.76858074826986,6.42658219492733
2022-05-02,-2.5515903346,2.03162345127861,-6.60486259861965,-8.92338566746762,-3.95164076557533,-5.81172696864299,7.29585467713328
2022-05-03,1.1523378582,2.23925084719376,-7.29056556605263,-9.84571277445154,-4.36592525169638,-6.41596512689121,4.25607769395483
2022-05-04,1.6342598115,2.32557175023815,-7.57500903532156,-10.2290716999628,-4.53842184730335,-6.66739779429136,6.78897684851709
2022-05-05,-2.9988262911,2.08323095135785,-6.77357007791004,-9.15049329154531,-4.05332449572111,-5.96047724101532,6.63311766476968
2022-05-06,-0.13309940086,2.32995717128597,-7.5860435560934,-10.2450458336746,-4.54476549679126,-6.67736091088623,8.91838061049966
2022-05-09,1.4115223843,2.35583874673389,-7.67289386007868,-10.3588250540081,-4.59508452370728,-6.75158633936323,5.9543305040848
2022-05-10,-0.10155316604,2.57103244091913,-8.38301635676358,-11.3145749341385,-5.0249901849876,-7.37824040088686,5.10128879045689
2022-05-11,-0.4843628536,2.32696830648273,-7.57728750806215,-10.2309651949939,-4.53835573465815,-6.66828584570132,8.95032426139155
2022-05-12,-2.7821175338,2.27741601634126,-7.41384732738281,-10.0075579567881,-4.43683454185598,-6.52175789153131,18.4052129634215
2022-05-13,0.67371283749,2.61209743274594,-8.52354076665895,-11.4879040879594,-5.09985842141379,-7.49142267715969,4.24949697128745
2022-05-16,-3.7328094302,3.3522686528446,-10.9588583798149,-14.7684173454037,-6.57254931205079,-9.64264612850652,4.5010752382396
2022-05-17,-0.14668367339,2.39212152280817,-7.78814603941565,-10.5071104995302,-4.65929347937975,-6.84908944605627,3.05496743565367
2022-05-18,4.515552149,2.3840207475583,-7.76126506137603,-10.4712309120968,-4.64412648019269,-6.82472639890291,3.70074400615208
2022-05-19,-3.6604742116,2.23194700248262,-7.26146237273319,-9.79955955323279,-4.34379560557266,-6.38519129874839,7.39733209554264
2022-05-20,0.19663812236,2.18742328593601,-7.10842975596577,-9.59687312847432,-4.25124443497642,-6.25201194834024,6.29218269287313
2022-05-23,0.96226892892,2.28242933887158,-7.41658490126237,-10.0168008784079,-4.44010111314585,-6.52761402439818,6.32685353517791
2022-05-24,4.1008276899,2.23447329859281,-7.2527722240072,-9.80157372994913,-4.34384073292016,-6.38710502472867,5.61574107592497
2022-05-25,-5.5716178774,2.27331372891297,-7.38000685172796,-9.97257739886176,-4.42105103780995,-6.49949428995252,4.65056405520829
2022-05-26,0.47272262673,2.26458481486741,-7.35109569006473,-9.93227135914152,-4.42831510891164,-6.48135863825304,2.85265518741996
2022-05-27,-3.3189216684,2.20206406946869,-7.15286700846058,-9.65918932084997,-4.30420233359496,-6.30182407865926,1.70530016858745
2022-05-31,1.6112061028,1.95037489726239,-6.33171511582122,-8.54679411059164,-3.80013787968395,-5.57141204277023,4.37053557481263
2022-06-01,-5.184130477,1.73126976723141,-5.60348448701247,-7.57198755127725,-3.36121754934825,-4.93226090323571,3.49264439105008
2022-06-02,-2.6894197952,1.94958456982181,-6.3241094231182,-8.53900661901904,-3.80549584811073,-5.577343051454,2.59082498488537
2022-06-03,3.1916386084,1.81515378552435,-5.88412736769862,-7.94542901552191,-3.53623137512539,-5.186822796532,2.98367237839074
2022-06-06,-1.0672286045,1.66870376269692,-5.40054800807179,-7.29615760090572,-3.24358652630843,-4.76035070071612,2.82565758937176
2022-06-07,2.5422564244,1.71341644627004,-5.54832218721691,-7.49563126722196,-3.33382062758087,-4.89135724319604,2.27330474003215
2022-06-08,-5.6419190566,1.72161430560381,-5.5783061335968,-7.53349368544366,-3.35151354863558,-4.91626607852366,1.72790787520588
2022-06-09,-2.4641386165,1.60497415486415,-5.26557363826087,-7.0321959578463,-3.12238394382604,-4.59645497747502,2.10146677303284
2022-06-10,0.17473607568,1.48830302287118,-4.87560598927502,-6.51386807651027,-2.8882697629166,-4.25509074923684,3.3149236143218
2022-06-13,4.0119194709,1.51808496819626,-4.97337418591499,-6.64400331951531,-2.94696306396966,-4.34092954055244,5.64960395269533
2022-06-14,-1.9215987702,1.6662708509907,-5.46451489486409,-7.29743354286685,-3.24179110663582,-4.77186973429148,3.86719491471699
2022-06-15,0.11399259037,1.964343336773,-6.4589417714244,-8.61977680059097,-3.83901197455275,-5.64245180944822,7.99612965309541
2022-06-16,2.319954455,1.82204749648435,-5.97774489900468,-7.98060704608443,-3.55026466322067,-5.22191560174667,4.1868933882695
2022-06-17,4.0756711642,2.31459451123461,-7.62198185214345,-10.1661648866695,-4.53753807044012,-6.66142018099942,5.02446787345653
2022-06-21,-0.53461641264,2.03608817792515,-6.6933609348539,-8.9309752368412,-3.9798110461655,-5.84841648724598,2.33622712912492
2022-06-22,-0.087342112329,2.14381175190193,-6.95076371117092,-9.32973638778228,-4.18878955575829,-6.12468371876628,3.20131631206104
2022-06-23,1.681124336,1.8263532095105,-5.90656151749284,-7.93305015909402,-3.55371046990038,-5.20274210846063,3.03671986036577
2022-06-24,-3.8555651082,1.89368317671626,-6.1285080692042,-8.22948341315486,-3.68871786839248,-5.39851326581516,1.75340403060905
2022-06-28,0.52276791848,1.76127457154238,-5.69457888640604,-7.64771120138413,-3.43055474283059,-5.01750092993924,2.10940875361515
2022-06-29,1.7585876558,1.55595546129489,-5.01938800666497,-6.74487692690978,-3.01913351051584,-4.42115489895863,3.40038431470315
2022-06-30,-0.50433730075,1.51654202703343,-4.88786069052907,-6.56977066894369,-2.93925359426587,-4.30553213206043,4.97765001786012
2022-07-01,-3.5955663694,1.69081772670163,-5.45754922166597,-7.33294777666723,-3.28691610585661,-4.80971045998961,3.42459465693224
2022-07-05,-3.8628715648,1.89393099470175,-6.12500150205821,-8.22490415427387,-3.69287222687476,-5.39852618493231,2.97829694825038
2022-07-06,-3.8284839202,1.74832486124449,-5.64644277793264,-7.58450864516853,-3.4153763398882,-4.97889602455433,3.78018836065179
2022-07-07,0.66727327867,1.73031734758428,-5.58663193965357,-7.50604319777801,-3.38576657939652,-4.93059136607755,1.73435530070094
2022-07-08,2.011147936,1.85093745999,-5.98457945482609,-8.03770904220352,-3.6289383024273,-5.28200587334727,1.40999244765416
2022-07-11,-3.9651480468,1.59309367835347,-5.13891770130521,-6.90641544816297,-3.11019669016746,-4.53412155345181,1.46146484821166
2022-07-12,1.1533138551,1.45497242250718,-4.68620683275932,-6.29945192339674,-2.83727137290617,-4.14172445181777,2.34325820253321
2022-07-13,3.2760717544,1.40308687259204,-4.51515079274568,-6.07100915766935,-2.73269190777786,-3.9904236638748,4.92526078476624
2022-07-14,-0.38271877538,1.49638696337982,-4.81777173613186,-6.4771640126288,-2.9195800173488,-4.25973129226949,2.88022362498118
2022-07-15,2.1573697821,1.81173469722159,-5.85444031569108,-7.8622334006316,-3.55458749473532,-5.17742395188138,2.18529658504163
2022-07-18,2.4517248861,1.62309443222346,-5.23571903370381,-7.03422348071425,-3.1747886243787,-4.62878519504948,2.2234212628337
2022-07-19,0,1.56328131046556,-5.03953497387628,-6.77209129604415,-3.05471836254754,-4.45515377433057,1.43172990903284
2022-07-20,-2.9789637159,1.58567359816314,-5.11442751735254,-6.87150218421043,-3.10002527488411,-4.52092940361712,1.80257589931794
2022-07-21,1.3023864958,1.46436856385128,-4.71612400342644,-6.33847226548074,-2.86078504488686,-4.16859381919888,2.48788172038378
2022-07-22,-1.802772391,1.41630910266944,-4.55756618015655,-6.12650137811792,-2.76345408279142,-4.0281237639256,2.11120634746374
2022-07-25,1.616442364,1.48984300175182,-4.79943564987468,-6.44926294454812,-2.91186338692034,-4.24199944159615,1.56002528342918
2022-07-26,1.8930396604,1.43874220628768,-4.63181602035375,-6.22608078644047,-2.80886235205443,-4.0942067729988,1.06904919256638
2022-07-27,0.96072336819,1.34585016669693,-4.32699383325297,-5.8188712037328,-2.62132456009504,-3.824261741412,2.09978769677111
2022-07-28,2.3999440247,1.26388368110924,-4.05696395756897,-5.45927009636923,-2.45598277519226,-3.58595054048814,1.66203782962222
2022-07-29,0.47147249752,1.41292722053736,-4.54757095700297,-6.11446647934137,-2.75716325965645,-4.02028256735459,2.63985485350779
2022-08-01,-1.475788901,1.32964239643461,-4.27310741901894,-5.74682601370562,-2.58843982203723,-3.77649820788176,1.81207375926369
2022-08-02,0.68337129851,1.4730059459084,-4.745232024979,-6.37686949987597,-2.87796029341024,-4.19409277384956,1.89361655986518
2022-08-03,-0.25366790078,1.37349039459003,-4.41810191692099,-5.93892743099297,-2.67660005309961,-3.90373736280805,1.55202207416703
2022-08-04,2.0482507389,1.40699304514639,-4.52866477044647,-6.08593896697415,-2.7442065741429,-4.00112844916125,1.65948574547329
2022-08-05,1.1450124604,1.34375979922992,-4.32063657172256,-5.80782778478519,-2.61635786393619,-3.81677392630007,1.56139847128865
2022-08-08,-2.0643270959,1.35726204956239,-4.36493824412607,-5.86701777510236,-2.64353626415347,-3.8560191788927,1.70906405956703
2022-08-09,2.672196913,1.30809745022406,-4.20365481176548,-5.65172945169864,-2.53995055639404,-3.70021910532119,1.38168256406874
2022-08-10,1.3509933775,1.32514236337435,-4.25981881077416,-5.72706768492844,-2.57459889330039,-3.74999809331299,1.44298730477056
2022-08-11,1.5094093047,1.2621371968355,-4.0527160807657,-5.45126376937412,-2.44821550162393,-3.5678182569649,1.30729023191822
2022-08-12,-0.81107177348,1.26731833571755,-4.06993606472652,-5.47412253091018,-2.45866266659535,-3.58290567867814,0.805441665528408
2022-08-15,-0.73982737367,1.23479579536262,-3.9634080134906,-5.33174975194884,-2.39329205038389,-3.48883912606924,0.808691018066744
2022-08-16,-0.88264138603,1.12693818276522,-3.60859908425637,-4.85804067120834,-2.17600400331238,-3.17590975699102,0.916497898604052
2022-08-17,3.4234828498,1.09133587356741,-3.49155492956329,-4.70215722064692,-2.10463829346424,-3.0729999819348,1.96425646858625
2022-08-18,0.35716563561,1.09059967123343,-3.48889606947383,-4.69789580008728,-2.102494619474,-3.07010913491778,1.16443422287364
2022-08-19,3.2793136319,1.27058495035577,-4.08163984025915,-5.48947790870006,-2.46557861788875,-3.59303919786193,1.06714742504374
2022-08-22,-0.61534674787,1.1447717479097,-3.66735767966559,-4.93618108076886,-2.21172832515863,-3.22746452172271,0.90392903108749
2022-08-23,-0.92873506292,1.13796816954547,-3.64520841093035,-4.90731779769498,-2.19867479585135,-3.20848126373918,1.36855299315527
2022-08-24,3.8247609524,1.11355741425399,-3.56479524668702,-4.80053611474618,-2.14983462846267,-3.13798065810012,0.990966497702997
2022-08-25,-0.19262023716,1.20242627095956,-3.85693151437648,-5.19140785893202,-2.32924524076737,-3.39617527739758,0.863965142827723
2022-08-26,-0.13890566488,1.10693664245113,-3.54299968709146,-4.77140938537018,-2.13640409119138,-3.11868925398749,2.99276109839236
2022-08-29,-0.29029331727,1.0743459897206,-3.43522010002597,-4.62679715111262,-2.06996175697039,-3.02313603437087,2.39029506620841
2022-08-30,0.030326924207,1.4468162938464,-4.66076771037565,-6.26507645686472,-2.82191960108333,-4.1055405902422,2.41422134469451
2022-08-31,2.6194518554,1.41446911025673,-4.55435627160189,-6.12208109767672,-2.75617981931042,-4.01103765869084,2.36555975943053
2022-09-01,-0.4431576459,1.44816945105917,-4.66514293569732,-6.26999064151041,-2.82414657799174,-4.10879114142017,2.83101496622872
2022-09-02,2.1425603894,1.48197892353182,-4.77667803014809,-6.41854777646228,-2.89213854085561,-4.20688755165121,2.74990905762109
2022-09-06,0.63335270188,1.5916433726769,-5.13748385322075,-6.90061512191098,-3.11360009203721,-4.52548210164451,2.95815921087165
2022-09-07,-0.092384086838,1.57655034396901,-5.08849192441797,-6.83495424274226,-3.08334873531081,-4.48205542302192,2.12188628798303
2022-09-08,0.87846038259,1.6154860042078,-5.21890080750164,-7.01016735934405,-3.16384675436897,-4.59782215790546,2.7210885625733
2022-09-09,-0.22916069902,1.51075559741853,-4.87385010007858,-6.54878414574089,-2.95215561207505,-4.2930076942399,1.10597923050337
2022-09-12,-1.5101923628,1.59117801142572,-5.13834734908049,-6.90339594480653,-3.11527248082339,-4.52742632288558,1.49781922146967
2022-09-13,-2.3029384328,1.34057745951589,-4.31318460258858,-5.80110903513377,-2.60907563020274,-3.79899095552659,2.48130847875686
2022-09-14,-0.20290028051,1.3545902505513,-4.35948397655724,-5.8623403027451,-2.63696359283155,-3.83940644529744,2.55243882114524
2022-09-15,0.17939364952,1.46836841589774,-4.73425986977706,-6.36182335225982,-2.86580694825977,-4.16929313859552,2.60912001051722
2022-09-16,1.4922700411,1.49063321972401,-4.80726030614649,-6.45884650966151,-2.9101820000816,-4.23335142625469,2.85911147780391
2022-09-19,-3.7699229547,1.49553610950962,-4.82350673500179,-6.48070015432671,-2.92028480936992,-4.24781165590772,2.07503796727576
2022-09-20,-1.3690257915,1.57460762784282,-5.08319467232237,-6.8273040813088,-3.07900158648988,-4.47955170383309,2.38582266824888
2022-09-21,-1.5305490148,1.49723131605489,-4.83018023164353,-6.48906405389146,-2.92368060419404,-4.25591657766611,7.46911208756647
2022-09-22,-1.06349506,1.53285167845857,-4.95093232146703,-6.64625698337611,-2.99472195514415,-4.35951116050818,3.1031021825048
2022-09-23,0.47067803062,2.14874597029235,-6.98035268652366,-9.35749821990987,-4.23795247154911,-6.15138144285614,2.42442245473272
2022-09-26,-1.3611040768,1.75569361523707,-5.68579235577173,-7.6285196194435,-3.44559548373039,-5.00888212304055,3.69803892698455
2022-09-27,-0.82151338165,1.67407205700134,-5.41684884650438,-7.2685749636414,-3.28036919915706,-4.77093618186635,3.33873885256919
2022-09-28,0.92538665613,1.84573857466187,-5.98237855828857,-8.02300213827279,-3.62573247373264,-5.26932576830708,4.89709520134426
2022-09-29,-0.9617850731,1.83378947578319,-5.94313753571117,-7.97013386539968,-3.60175130188906,-5.23452701120484,3.55569760218092
2022-09-30,1.8839829083,1.92604930923018,-6.24968782753078,-8.37992229670189,-3.7897211347193,-5.5053810563565,4.15123285792927
2022-10-03,3.8507974836,1.80746309557952,-5.8563942591903,-7.85554466028997,-3.54958968451733,-5.15891470045118,2.70350244694139
2022-10-04,-5.8679556997,1.90562517237878,-6.18076660505329,-8.28925894216425,-3.7488959816274,-5.44575232348973,1.85389594373434
2022-10-05,0.95553822157,1.73862361533133,-5.70579983051299,-7.55995008543305,-3.41065723545462,-4.97787214621055,2.13963231377427
2022-10-06,-1.892988217,1.60902660938252,-5.27217769774317,-6.98748232609725,-3.14209803389705,-4.59663239892294,2.59807235327502
2022-10-07,-1.0960162764,1.56792365401203,-5.1345316664844,-6.80584201529191,-3.05922169339909,-4.47631728301268,1.78424804019065
2022-10-10,2.5082946251,1.59430851813807,-5.22428312417834,-6.92413354944403,-3.11269720397621,-4.55455796098321,2.91738524576797
2022-10-11,1.5665458312,1.43049752385724,-4.67659407913025,-6.2015495249016,-2.78242619667121,-4.07587089757428,2.9069866091949
2022-10-12,-2.0267686424,1.57347240853771,-5.15370531765357,-6.83088235880696,-3.07068386465528,-4.49304933312738,2.3585655137428
2022-10-13,-0.63752276874,1.60160878122525,-5.2462990891731,-6.95331154087211,-3.12678415857144,-4.57418089901387,8.91651287015362
2022-10-14,-1.5123739689,1.54608684190848,-5.05437618111658,-6.70072429896964,-3.01383024713239,-4.40706673666345,4.28676579157018
2022-10-17,0.22601874643,2.30421986761061,-7.58162612226435,-10.0355039585755,-4.54079633122037,-6.61649700498741,1.68362542241819
2022-10-18,0.65662930283,1.96122638792329,-6.44727381105717,-8.53764633579123,-3.852050065383,-5.62364433432865,5.81330869974525
2022-10-19,-1.2651555086,1.6754755821734,-5.49858004135975,-7.28371943489738,-3.27827456780608,-4.79268854077265,3.28241442486865
2022-10-20,-4.9119060333,2.1293980547184,-7.01786746130492,-9.28674935157571,-4.19476898885018,-6.12008175352193,2.95389565441489
2022-10-21,-3.0039303761,1.92690134101083,-6.33992725979158,-8.39365873243348,-3.79002947153374,-5.53666802464383,3.00280996877879
2022-10-24,3.0752532561,1.75664527375447,-5.77087477661317,-7.64269183266466,-3.44590709421894,-5.03833047198828,3.61080415660528
2022-10-25,2.5623025625,1.7280251203212,-5.67507376054307,-7.51576159862993,-3.3872319014762,-4.95420389532614,1.47746096864255
2022-10-26,0.2053388087,1.83561553801224,-6.03653901593551,-7.99177612509419,-3.60423694151381,-5.2701920909282,3.1098810481309
2022-10-27,-0.66256830596,1.49513840670733,-4.89790366208674,-6.4902643758338,-2.91712217057115,-4.27383986949968,3.60596131510412
2022-10-28,-3.6718696279,1.67276880241995,-5.49277082697311,-7.27465387715833,-3.27609510192602,-4.79439289910222,6.09451775349204
2022-10-31,0.2355628525,1.74192868003738,-5.71915493287253,-7.57399328273667,-3.41840109580864,-4.99513652541702,3.39288437393913
2022-11-01,-1.0254949439,2.04645674921468,-6.65423569530346,-8.88834105666954,-4.02880803681467,-5.85895821150893,2.38223934584046
2022-11-02,-0.46049791317,1.79123069209831,-5.81218120356294,-7.76737684480194,-3.51390187929114,-5.11566887613633,11.1975548231651
2022-11-03,3.3612837935,1.71231784222956,-5.54363771465426,-7.41105031954088,-3.35094969723506,-4.87973005893869,3.15909456876288
2022-11-04,-3.2240016785,2.59806162897455,-8.4640675152821,-11.2976255835945,-5.13899270576163,-7.45753826699087,7.40052720093865
2022-11-07,2.9122705593,1.97400953168231,-6.40494146607976,-8.55615206378468,-3.87915570849776,-5.63963386384111,3.68397575110296
2022-11-08,0.94094515844,2.34579721590841,-7.6324809871619,-10.1889127995102,-4.63018948494269,-6.72249549042356,3.72167382675087
2022-11-09,0.076521739356,2.05659963004156,-6.67733288727255,-8.91965620679671,-4.04686786490152,-5.88103476584956,2.4720512677701
2022-11-10,-0.32670652054,2.08795369628755,-6.78882901185832,-9.06401785171148,-4.1086080254462,-5.95560813379548,3.48478381856681
2022-11-11,2.7059069671,1.77708693390608,-5.76165495470399,-7.69850442857377,-3.4814469647075,-5.05323781225062,4.07527811807018
2022-11-14,1.4802743261,1.88238226755931,-6.10690247485592,-8.15972626807025,-3.69361358639346,-5.35853019723358,2.26638078075549
2022-11-15,1.9337571095,1.8604934766367,-6.03723954967271,-8.06536515823318,-3.64972353366485,-5.29607702454212,5.10993694489015
2022-11-16,-1.9627149796,1.64113891811385,-5.31078039310185,-7.09984992098845,-3.20669523400634,-4.65771879115235,2.04735126869804
