Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2019-05-20,-3.126984127,0.110417498947879,-3.49440261999054,-2.11392866452327,2.16209650039673,-5.02777628288517,-6.76258191797363,-2.99791783057448,-4.26235482225988,0,1
2019-05-21,1.9170899557,0.108516358363577,-3.49274317998422,-2.11506053523599,2.75217056274414,-5.68582832260646,-7.64313149402803,-3.40029867061021,-4.82338507808737,0,0
2019-05-22,-2.0471596999,0.108177119234965,-3.49244706985623,-2.11477242957576,2.81954336166382,-5.75616396291927,-7.73728536705367,-3.44284214894789,-4.88322225324597,0,0
2019-05-23,-1.7069701281,0.107370831230376,-3.4917432888826,-2.114087673254,2.70000243186951,-5.6301514456541,-7.56883446699509,-3.36643125473664,-4.77590127805176,0,0
2019-05-24,-0.38405877758,0.105374347035904,-3.49000062672933,-2.11239211885449,2.55645155906677,-5.47475529464523,-7.36123010640372,-3.27210982502861,-4.64349036942597,0,0
2019-05-28,-0.41347711913,0.10504352031065,-3.48971185949792,-2.11211115759718,2.23427367210388,-5.11119874032335,-6.87480508801421,-3.05203188390342,-4.33407212122514,0,0
2019-05-29,-0.47691185546,0.103719515093487,-3.48855618103622,-2.11098671950889,1.93792581558228,-4.75267875195378,-6.39518494424476,-2.83497251518296,-4.02890321920988,0,0
2019-05-30,0.51866050289,0.103218841956461,-3.4881191607335,-2.11056151276669,1.72587072849274,-4.47920698822809,-6.02925251166444,-2.66947645503038,-3.79617052626824,0,0
2019-05-31,-1.8115535614,0.103797366475424,-3.48862413482081,-2.11105283636247,1.56743121147156,-4.26385863867285,-5.7410351535227,-2.53917941795178,-3.61293674449149,0,0
2019-06-03,-1.0110241617,0.101673286198346,-3.48677009845046,-2.10924891842078,1.6213983297348,-4.33817544446292,-5.84059416520092,-2.58412069180465,-3.67611399506725,0,0
2019-06-04,3.6583958454,0.100987223512724,-3.48617125800869,-2.10866626587178,1.53798842430115,-4.22241111550162,-5.68568369898133,-2.51408919032159,-3.57759475643724,0,0
2019-06-05,1.6143397908,0.101909719969181,-3.48697647332953,-2.10944971456104,2.78250026702881,-5.71465580034928,-7.68282687665799,-3.41682709125043,-4.84735658409025,0,0
2019-06-06,1.4681713596,0.102532433268585,-3.4875200182783,-2.10997856636831,2.47352814674377,-5.38244869222899,-7.23812117484757,-3.21592668698845,-4.56472936658342,0,0
2019-06-07,2.6616996005,0.103150121856764,-3.48805917733005,-2.1105031508384,2.292644739151,-5.17828836565787,-6.96481280356905,-3.09246440249055,-4.39104547684279,0,0
2019-06-10,1.2779384697,0.104216687474333,-3.48899014564969,-2.11140895316343,2.43222832679749,-5.3370738279325,-7.17716247350399,-3.18865289122547,-4.52623769653659,0,0
2019-06-11,1.1579603281,0.104036405733655,-3.4888327839399,-2.11125584526535,2.48630237579346,-5.39715970341587,-7.25759351554139,-3.22499457988925,-4.5773567275375,0,0
2019-06-12,-0.31825881624,0.104354963974132,-3.48911084243434,-2.11152638726495,2.22515487670898,-5.10033529100026,-6.86034951357139,-3.04539902986906,-4.32478525958287,0,0
2019-06-13,-0.020598383071,0.103475691254584,-3.48834335562178,-2.11077964720454,1.9384970664978,-4.75334197733578,-6.39609369969108,-2.83536112609095,-4.02945617903725,0,0
2019-06-14,-0.72624259592,0.103680756808639,-3.48852235026695,-2.11095380325512,1.62911260128021,-4.34895388938571,-5.8549163231749,-2.59067091910086,-3.68534649243796,0,0
2019-06-17,0.59665871122,0.10349493684698,-3.4883601544352,-2.11079599191137,1.50669038295746,-4.17837355985958,-5.62664942351292,-2.48745051047113,-3.54018455138486,0,0
2019-06-18,2.3518489865,0.104029015504406,-3.48882633326383,-2.11124956896437,1.41173851490021,-4.04127591832878,-5.44316744510567,-2.4044860032394,-3.42353024109685,0,0
