"Date","Return","Vol_GARCH","Vol_MSGARCH","Vol_GAS","VaR_GARCH_1","VaR_MSGARCH_1","VaR_GAS_1","ES_GARCH_1","ES_MSGARCH_1","ES_GAS_1","VaR_GARCH_5","VaR_MSGARCH_5","VaR_GAS_5","ES_GARCH_5","ES_MSGARCH_5","ES_GAS_5","RV_AAPL"
2021-08-24,-0.27823018463,1.37873561137687,1.44578885730928,1.44564120774455,-3.56923166304333,-3.76333970465127,-3.70422879057205,-4.70328209493911,-5.03150329345416,-4.84876724506807,-2.09392469406923,-2.22562517466484,-2.20574670052076,-3.00506952807358,-3.17640137512103,-3.12499438267468,0.628432663546935
2021-08-25,0.074855392995,1.33231757093462,1.40417219504169,1.37387990504177,-3.4404757868339,-3.65363288832845,-3.51648118818294,-4.5367613112658,-4.90473320310075,-4.60693191077417,-2.01753777392076,-2.16645376315116,-2.09186484081994,-2.89749972332046,-3.09939806370874,-2.96740582716652,0.643903521887141
2021-08-26,-0.47670934364,1.28585512935911,1.376995228119,1.29784041707933,-3.31546675266258,-3.56923796533994,-3.31412944483603,-4.37258767733933,-4.79844230101363,-4.3458145466718,-1.94242889458972,-2.11963733634178,-1.96971530455868,-2.79126118610828,-3.02443479915529,-2.79706585893281,0.823587779241838
2021-08-27,-0.034213767412,1.25871130712808,1.36552593491356,1.26570778942266,-3.24465297005765,-3.52562656855575,-3.22696816649931,-4.2812354017702,-4.773694505136,-4.23372476280918,-1.90065432410494,-2.09468745844208,-1.91750244735221,-2.7320482962354,-3.01197368655259,-2.72398138216839,0.701856245136976
2021-08-30,-0.33540967897,1.22136449504542,1.18931120343981,1.20201109939524,-3.14257109524201,-3.0672828108624,-3.05720066185339,-4.14902562068862,-4.12330026382689,-4.0146063289801,-1.84016649463012,-1.80842676041796,-1.81613608716074,-2.64647621924052,-2.61789878539753,-2.58103625859621,1.06202706109064
2021-08-31,0.17857142848,1.19634048428904,1.32151284036221,1.16461166041353,-3.07481470813177,-3.42476124047984,-2.9566899410964,-4.06176647731588,-4.60541762151871,-3.88538805369262,-1.8004278951401,-2.03035335632922,-1.75620686138388,-2.58997985066739,-2.90052721858882,-2.49679964884946,1.31387680604841
2021-09-01,2.0773344302,1.16434650592452,1.30138074362937,1.10128763692506,-2.98585029099736,-3.36834734038843,-2.78788064335655,-3.94715395313279,-4.53411492459023,-3.66865407911251,-1.74793308585457,-1.99359391756278,-1.65968970707205,-2.51579632979755,-2.85447079868381,-2.35529112945605,1.35778733383174
2021-09-02,0.14104372367,1.31850275630498,1.3259180747034,1.26952062535051,-3.39831929703574,-3.44340912226642,-3.23588141905429,-4.48230764607903,-4.61984542391085,-4.24566910881071,-1.99308204652523,-2.02976631975111,-1.92874022901133,-2.86216371644837,-2.94145990071395,-2.73194247588082,0.874923157070093
2021-09-03,1.3547954393,1.27319076900946,1.25173731837991,1.20181102410929,-3.27920233623071,-3.23400077417005,-3.05576140819724,-4.32513898860591,-4.34567073353942,-4.01174057626712,-1.92189615443367,-1.89477887105814,-1.82004493303551,-2.76015433437957,-2.76077608763632,-2.57913372653487,0.758109064436516
2021-09-07,-0.61540497627,1.30014420942467,1.30143587674917,1.2577977389669,-3.3544180442923,-3.36741728384205,-3.2036714753276,-4.42343888509293,-4.52317445735713,-4.20266417670123,-1.96652654326048,-1.97473532539129,-1.90526162164499,-2.82346642167442,-2.87590715928706,-2.70374868217028,0.846222274984056
2021-09-08,-2.5501032025,1.27608089656526,1.26682786526221,1.23645006087946,-3.28885465687346,-3.2767911508164,-3.1473337262998,-4.33733231802784,-4.39881476349911,-4.13078092079329,-1.92731995586118,-1.91993840977239,-1.87558208981565,-2.76773165295022,-2.79478339977966,-2.65681032746661,1.18198144094907
2021-09-09,0.23230390816,1.53665459673502,1.6087600877727,1.47533455470525,-3.98238922793401,-4.19386705414578,-3.77435811492135,-5.24529117555692,-5.61587817818404,-4.94443255418547,-2.34364872344927,-2.47573950421658,-2.25484856231631,-3.3617942199642,-3.58524060975092,-3.19502192615308,0.788676244225768
2021-09-10,1.015678255,1.4660055158355,1.4422843213218,1.39071689312496,-3.79617049904866,-3.72982749871189,-3.55153854975447,-4.99915490627695,-5.02361344444244,-4.6526442455518,-2.23114065555795,-2.2141050570693,-2.1181206047458,-3.20191142704218,-3.17191071830268,-3.00408638230288,3.71197530693893
2021-09-13,1.0257102369,1.43617036205219,1.45026362733271,1.37566218242045,-3.71823002220433,-3.77271773687595,-3.51137660076185,-4.8966262859287,-5.05026316577378,-4.59994552742813,-2.18457615620813,-2.21600221839245,-2.09342836014155,-3.13532673960206,-3.21943867467452,-2.96963595717165,1.72851942868611
2021-09-14,-0.06011622454,1.41433679494252,1.42800172186627,1.37027500853178,-3.66255635020671,-3.71547501183834,-3.49630917715516,-4.82333371880872,-4.97233212349426,-4.57999651126665,-2.14666021695885,-2.18159495293226,-2.0842650000312,-3.08777120446933,-3.16909545705366,-2.95668043124192,1.77998660486171
2021-09-15,-0.8421334046,1.3595619225491,1.36740485644887,1.29656873320321,-3.51440198641499,-3.54342560914069,-3.3022778678991,-4.62993472418995,-4.75011495625713,-4.32778638123527,-2.06280241230311,-2.09921507511587,-1.96582747173684,-2.96238381083218,-3.00337624012647,-2.79167548668072,1.32134638261806
2021-09-16,-0.55270962539,1.35125483978013,1.36157832259904,1.31268780616501,-3.4854282351035,-3.51206243761805,-3.34520376208098,-4.59563433626878,-4.7335515875648,-4.38832516668627,-2.0569937657975,-2.08788208575064,-2.00252285382665,-2.9408578603709,-2.99139644721087,-2.83300381847309,0.844539121336586
2021-09-17,0.71844923423,1.32345465004914,1.3414987647647,1.29528439264668,-3.41597230272458,-3.46631604102539,-3.2987056556161,-4.50340786192453,-4.6667645349817,-4.3268966648755,-2.00533299923766,-2.05851155342358,-1.96769647889799,-2.8804784733897,-2.94430614490907,-2.79185298676287,1.08001695476883
2021-09-20,3.0417227457,1.28989950453877,1.31385663135811,1.25112702246774,-3.33114964374024,-3.40490987634812,-3.18156276173116,-4.39006529332008,-4.57912531165655,-4.17352913474925,-1.94710886356618,-2.01659519162828,-1.89441230596188,-2.8070355420397,-2.8860339798248,-2.69099960607425,2.16214044381827
2021-09-21,-0.84247648911,1.59814441144207,1.51497970386483,1.50109626605725,-4.14181322067475,-3.9257560103966,-3.83706494531169,-5.45496022711181,-5.28029269709072,-5.02969352381513,-2.43921037689098,-2.32979788744871,-2.29963040551044,-3.49787518399047,-3.33528486810631,-3.25084014790375,1.65585108973615
2021-09-22,0.44786932758,1.54222413901994,1.46507869836322,1.46712802042441,-3.9968175860076,-3.79800212736084,-3.74756304999529,-5.2643352852231,-5.10194912129895,-4.91067078647648,-2.34914967714326,-2.25455722714012,-2.23823091133257,-3.37377889269749,-3.22196523235585,-3.17297546074611,1.37698815302747
2021-09-23,0.74749196774,1.47353452987655,1.39973849624765,1.38730026930119,-3.81911513026504,-3.63210541952682,-3.53738832221669,-5.02890826690981,-4.87067406866594,-4.63405441932367,-2.2416542004708,-2.14420787975507,-2.10918620997808,-3.22122981417183,-3.07379696851877,-2.99226743785062,0.716307365443741
2021-09-24,0.42303937535,1.42722722088729,1.36599129505101,1.34322095146791,-3.69851163232128,-3.54918949546749,-3.42074461298531,-4.86887382126474,-4.75135638452418,-4.48120387841429,-2.16900413280566,-2.09317960554292,-2.03762505365777,-3.11757704440411,-2.99696412579741,-2.89221279554911,0.601980133485862
2021-09-27,1.5489306545,1.37377638519297,1.32944797614268,1.27822895310385,-3.559504067066,-3.45227338172868,-3.2481401638471,-4.68494810453669,-4.62245908054664,-4.25581842391557,-2.08498181429816,-2.03492592072859,-1.931414716791,-2.99855682167047,-2.91450206240394,-2.74502505009215,1.05217045905976
2021-09-28,-1.0083604569,1.40796669401827,1.36301195012402,1.35559119957068,-3.65027967256508,-3.5398681611606,-3.45228767225636,-4.80409574606223,-4.74293676363191,-4.52107995294026,-2.1402860033334,-2.08514639322814,-2.05471596912901,-3.0757902276896,-2.9921925694366,-2.91803591299657,2.33193408627951
2021-09-29,-0.67049190893,1.39716371656449,1.36168823491707,1.37417869179618,-3.61796718459442,-3.53660260203937,-3.50274229577985,-4.7642246932232,-4.73375818987619,-4.59028134003844,-2.12213623278612,-2.07637766438838,-2.08423793841794,-3.04941990015993,-2.98614650995574,-2.96182449647787,1.5557627384282
2021-09-30,-3.3101836829,1.37460819861048,1.34534356164803,1.36741786089882,-3.55627280687177,-3.49555193337784,-3.48490472427238,-4.68343321004734,-4.67593443979177,-4.56944646904328,-2.08489088119966,-2.05842043043834,-2.07370170215992,-2.99684865928358,-2.94837804583143,-2.9469803967673,1.77186153127598
2021-10-01,0.38934013573,1.76101648920803,1.66108456696706,1.66038467567758,-4.58057391706992,-4.33760170598934,-4.24532074797159,-6.02759551996356,-5.80347505052304,-5.55953268652717,-2.7029789142199,-2.58688081507375,-2.54236785567532,-3.88238467018217,-3.6859510183697,-3.60804560283189,2.15587156929971
2021-10-04,-0.95620193915,1.66775727358655,1.51367225977015,1.55851783926939,-4.33264454280146,-3.93791711126327,-3.97866023238541,-5.702758880352,-5.25817896386257,-5.2091973721264,-2.55723814039376,-2.32792921450601,-2.37603388260352,-3.67087130166572,-3.3303005787393,-3.37770710978295,1.78291476164939
2021-10-05,0.6143667295,1.62312339070733,1.49068589225192,1.54897089236881,-4.21828373146364,-3.88757021733882,-3.96758575884291,-5.55227535216763,-5.18004810267102,-5.19805569104591,-2.48773607247312,-2.2935569586791,-2.37563464873959,-3.57383557327046,-3.28096699865891,-3.37163495966747,1.12355142019637
2021-10-06,-0.16104140104,1.55238649530511,1.42701087961197,1.47683844967113,-4.02989755366885,-3.70442198393589,-3.76324731768651,-5.30310614014944,-4.9669599334774,-4.92783087090418,-2.37315718912827,-2.19739510991817,-2.24322007044493,-3.41121342067756,-3.14487137297366,-3.19151766222043,2.10166047017728
2021-10-07,-1.8348007257,1.48506941481252,1.38274943598894,1.39603000578194,-3.84718130210122,-3.57831461321226,-3.56411798256581,-5.09263262294628,-4.81544704821206,-4.68299782363304,-2.27302625911422,-2.11713728121313,-2.12827999609453,-3.26349797095659,-3.03568640385079,-3.02304025623625,0.835800133123859
2021-10-08,-2.1361084487,1.56561967007966,1.45471471637106,1.5395063428169,-4.05263257276342,-3.76934764431141,-3.94388154741608,-5.37625097598706,-5.06315756923752,-5.19422335214225,-2.40341884835096,-2.21932626624565,-2.36072197685885,-3.44356379854548,-3.19882378083124,-3.35076100122308,1.10661812574823
2021-10-11,0.34280117525,1.68797717462936,1.61654198420196,1.72160303936329,-4.37935062979415,-4.19837816663725,-4.41636462433943,-5.80403930949454,-5.63642644793043,-5.81030722758396,-2.59592836177648,-2.49218684206047,-2.65183249963258,-3.72334917912412,-3.56162901478924,-3.75658890185167,1.01318873165564
2021-10-12,1.687234191,1.6055542894689,1.52422763859045,1.6157637151572,-4.15868117963954,-3.99757808483997,-4.1397026088598,-5.51428071103971,-5.23000611911272,-5.44759112610025,-2.46536188362421,-2.28045692726316,-2.48151125769119,-3.53551701975432,-3.29797936677325,-3.51828833416056,1.54714740299736
2021-10-13,0.67192320876,1.61999108541165,1.55908929800203,1.66598191761491,-4.19124363481809,-4.07957966326851,-4.2758738204073,-5.57976350846215,-5.34398005026064,-5.6540136755558,-2.48912295649175,-2.32950138977744,-2.56418292226522,-3.56877088901505,-3.37002283524415,-3.64086046578554,1.32870801930521
2021-10-14,0.061295375599,1.55851624633917,1.4987237566514,1.59527614672504,-4.03279326832645,-3.91474407012545,-4.0891375603629,-5.35969798539484,-5.1206517401362,-5.39789784986993,-2.39332556904878,-2.23364332335626,-2.4503889253087,-3.43061048606796,-3.23039458303202,-3.47839812745509,0.563004842177307
2021-10-15,-1.0549959161,1.48752881346646,1.43387054373391,1.50223565987277,-3.8478697815184,-3.7747693455949,-3.84209315993054,-5.10686588899298,-4.93199694605753,-5.06419708890277,-2.27538407625145,-2.14755378465478,-2.30025000172861,-3.27074537245378,-3.10801969570607,-3.26541558115506,0.537397358307054
2021-10-18,-2.3801334526,1.47714123032559,1.43445029305057,1.51623181680511,-3.79604702180526,-3.71682388861508,-3.86847504407017,-5.03786741876453,-4.91447382668356,-5.08697274257105,-2.2558783926345,-2.14566613991156,-2.33298632332754,-3.23096837712676,-3.08952456913889,-3.29140600598934,0.937381553126566
2021-10-19,0.64829821731,1.65264069715265,1.60378019401011,1.72002449003719,-4.2594020834829,-4.15841120723713,-4.39995679511405,-5.64914652367528,-5.4990101279473,-5.78164118212391,-2.55105553761547,-2.40928031167121,-2.66080130556678,-3.62921780736585,-3.46492007948364,-3.74719460086894,1.1669219305928
2021-10-20,-0.93117692377,1.57645273125801,1.61973455593152,1.62324441329166,-4.05987201786904,-4.11380174791595,-4.14447995210174,-5.38676061081525,-5.65365948666183,-5.44815818220557,-2.42966167596436,-2.51414254621106,-2.50286023802603,-3.45832990834408,-3.62121020130808,-3.52819405151047,0.892113622591082
2021-10-21,0.81272084808,1.54193305941299,1.48669677718764,1.602529361238,-3.96618439425423,-3.84850621054985,-4.0947715987288,-5.26153773683428,-5.1021479188024,-5.38502709053073,-2.37038072770811,-2.24540097107724,-2.47472404120692,-3.37800256137421,-3.21739275448594,-3.48835062300881,1.28022768723791
2021-10-22,-2.4605678234,1.48966264743167,1.44253843718015,1.53379984327864,-3.82503576934972,-3.7347466490219,-3.91538626740499,-5.07433202421371,-4.94889571889657,-5.15244423844284,-2.28281076329695,-2.1633608150837,-2.36528241716974,-3.25673444536745,-3.11670796041807,-3.33725605746304,0.943529315807658
2021-10-25,1.4158401611,1.65487416854603,1.60484554951077,1.73096278200443,-4.26044529891479,-4.22416110582721,-4.43175432608618,-5.65067284085816,-5.71436290348483,-5.82510034241776,-2.55177860951817,-2.49354097705932,-2.69356631171009,-3.63152136478057,-3.58056100665302,-3.77758554078834,0.71127503055154
2021-10-26,0.63071362765,1.61798838587916,1.61606128050234,1.70353780814288,-4.16449022020462,-4.07176694217049,-4.36030860514772,-5.52529562775123,-5.60916916178126,-5.73010327549296,-2.49611226915862,-2.48207235826905,-2.64793981185881,-3.54946342007814,-3.55504038817717,-3.71485349216259,1.04980726299325
2021-10-27,0.90845070426,1.55314665018935,1.56417817195659,1.62351355345009,-3.99630641827303,-3.93214674111471,-4.14895494822407,-5.30472184255284,-5.42509736225451,-5.45402269081634,-2.39534200968089,-2.36195853082973,-2.51615914596269,-3.40518686861202,-3.43081633744396,-3.53261380328941,0.728031731636153
2021-10-28,-0.27217530878,1.50730076219448,1.44659859627353,1.57333145219695,-3.87934505921296,-3.77198904308055,-4.01561113005053,-5.15010519133887,-5.03194480520691,-5.28027638462847,-2.32392349533598,-2.23527733213254,-2.42515730808671,-3.30386308184206,-3.18612761598251,-3.41809773218587,1.03513571891385
2021-10-29,-0.062981105657,1.44786792859332,1.41697885331668,1.49200857869945,-3.71939052236584,-3.67040173558488,-3.80332267624935,-4.93849403134057,-4.85200003404563,-5.00395926511904,-2.22527744678157,-2.11598152530153,-2.30402315964097,-3.16713107584179,-3.05379245648847,-3.2387277389748,2.68723668474155
2021-11-01,-0.91030039912,1.38958605289893,1.3818695299831,1.41234846978631,-3.56924649071138,-3.57768012340214,-3.59222932697632,-4.73960166435512,-4.7282044439944,-4.72860380252842,-2.13036373210874,-2.06089752972057,-2.16540612780584,-3.03696477955968,-2.97481367481057,-3.05724685395984,0.900157340067953
2021-11-02,-0.423998304,1.38029583092091,1.37769308156312,1.42413992330655,-3.54511140473771,-3.56771435739917,-3.62304758601352,-4.70834616965847,-4.71105665053014,-4.76851558647582,-2.11519276047419,-2.05266674061219,-2.18427996194275,-3.0162896393069,-2.96380939533334,-3.08331705124792,1.17026539398699
2021-11-03,2.0225675962,1.34289029177879,1.35673474294156,1.38090163712128,-3.44927037687152,-3.5149296662781,-3.50798546562212,-4.58064988227088,-4.63321025191642,-4.6187542731416,-2.0496481240422,-2.01690820730757,-2.11390540704467,-2.93292017787086,-2.91398706289799,-2.98487219462047,0.874418814252612
2021-11-04,0.75125208696,1.43502481252656,1.42602795857157,1.50336733126223,-3.69638937634283,-3.69825759587311,-3.82730175548389,-4.90697542993219,-4.87532643801558,-5.0357534447021,-2.19530579763036,-2.12620599871493,-2.30903406817017,-3.14464550824426,-3.06877515294596,-3.25695541448259,0.89941545622883
2021-11-05,1.1806130902,1.40026778350975,1.39616215877321,1.4590981357228,-3.60481832623661,-3.61787431205511,-3.70881007110432,-4.78595681780822,-4.78197508937976,-4.88256234561315,-2.138427177978,-2.085682173608,-2.23793825704683,-3.06599584832641,-3.00946842461956,-3.157341369957,0.86969158915002
2021-11-08,1.5080177413,1.39615666241825,1.39253660115917,1.46131835975684,-3.59051697070297,-3.61276390341465,-3.72045763943328,-4.76963810303747,-4.77457331189425,-4.89510203374018,-2.13373902899735,-2.08269798396898,-2.24202892120098,-3.05546482164535,-3.00461779688586,-3.1646906580924,0.511852309733313
2021-11-09,0.33611185809,1.4279063807847,1.47271900466587,1.51267239617552,-3.67132098562627,-3.6925790570006,-3.85858496532248,-4.87732457342885,-5.10025506559093,-5.07599143043232,-2.18368283542786,-2.21266681949928,-2.3265161149938,-3.12535537198893,-3.22103763117113,-3.28300526202007,1.12489442905455
2021-11-10,0.14739380949,1.3741115336035,1.37467316980774,1.43208758729357,-3.53286978944653,-3.56953892736122,-3.6448704341385,-4.69300598026487,-4.70662082619572,-4.79763910680667,-2.09798050845996,-2.05222329371736,-2.19541355647834,-3.00572847228088,-2.96070211241968,-3.10079849745539,1.31233640830769
2021-11-11,-0.52849879585,1.32324810610432,1.33683520466783,1.35174044004185,-3.39832185991218,-3.46923168794962,-3.43161782521091,-4.51433388309784,-4.57931417071161,-4.5209137805061,-2.01449742855121,-1.99498139722694,-2.06505221013214,-2.88967183789199,-2.87943553283805,-2.91942657912346,0.504868950283996
2021-11-12,-0.033627009179,1.29672281723298,1.31959448899613,1.31999326021636,-3.32615986814069,-3.42422682183524,-3.35028056301648,-4.41992941249395,-4.51469090880673,-4.41480526677736,-1.97119658274798,-1.96573568624335,-2.01776671121012,-2.82839554109645,-2.8376759209648,-2.84990129837607,0.651823747633676
2021-11-15,0.45748116263,1.25568031769434,1.17858914188125,1.25422704844278,-3.21907068956797,-3.00280301272548,-3.17643671623188,-4.27660976531287,-4.08032370165571,-4.18799864412819,-1.90455143470478,-1.78414847780319,-1.91221777243461,-2.73546382735767,-2.60087225571398,-2.70155416692179,0.903874847285252
2021-11-16,-0.31476024642,1.22377619521179,1.1373896819159,1.19604870873261,-3.13222621757379,-2.89949763747575,-3.02386213102518,-4.16151338078459,-3.93245606411677,-3.98926095620569,-1.85178331382226,-1.71251568444566,-1.81905004571914,-2.66078997133092,-2.50487346062303,-2.57160797591133,0.836945369969107
2021-11-17,2.4991602282,1.19635273789117,1.26382316165676,1.15533387693957,-3.06294219295957,-3.28028055508017,-2.91522785851343,-4.06733082228278,-4.32092199483964,-3.84809579137888,-1.80698865199943,-1.877373299942,-1.7525384607467,-2.59974481965206,-2.71376517840715,-2.47929637819301,1.9030725293324
2021-11-18,-1.8155600707,1.40454138331148,1.39100774300665,1.35255154646557,-3.60874571694585,-3.61368276108345,-3.43263136704946,-4.79144629614699,-4.76328940326609,-4.52188777891639,-2.14176737793303,-2.07708026545798,-2.06982291858425,-3.06957054531582,-2.99588908929255,-2.92000694132923,3.15699039598413
2021-11-19,-0.56074766371,1.47487170935063,1.59048618064201,1.47500678059826,-3.79281074993378,-4.09702136093389,-3.7558867257704,-5.03449173400495,-5.55427112058885,-4.94198541798317,-2.25304716000833,-2.44529139907579,-2.26727870461024,-3.22741012890035,-3.5544200608377,-3.19523547700657,1.9839325441249
2021-11-22,0.71160042971,1.43895529405218,1.51651770980369,1.44699020476972,-3.69146703183151,-3.90995729045482,-3.6875789657276,-4.9037418005433,-5.28692100646036,-4.85168849041309,-2.19577076056239,-2.32132835521078,-2.22145190264642,-3.14267247626381,-3.38157657923645,-3.1366745069195,2.68454815622023
2021-11-23,0.9798693507,1.39335717168047,1.41925413759187,1.38868181006277,-3.5720757449758,-3.64938314454072,-3.5327748194475,-4.74523046562237,-4.9487839488345,-4.65049549411174,-2.12153787654681,-2.17512986274548,-2.12619617409136,-3.03952172867536,-3.16306058867572,-3.00463681067548,3.01733048279479
2021-11-24,-0.34985807642,1.37443444759866,1.38437147216631,1.37015286687148,-3.51882354333657,-3.49300621028228,-3.49404883723917,-4.67479077509754,-4.71703348559597,-4.5973716776577,-2.08920882120868,-2.08011247028073,-2.09993634082158,-2.99451454674889,-3.00169697489326,-2.97073734820264,2.14476697775362
2021-11-26,0.35823271865,1.33100984993716,1.34039116649004,1.3148760661516,-3.40489750338755,-3.3892105994701,-3.34837814805248,-4.52376310601798,-4.58230771866499,-4.40653822847835,-2.01905812015266,-2.03178932423517,-2.01002207724677,-2.89614069121709,-2.9153353128838,-2.84545773594671,1.56358480271683
2021-11-29,-0.55526176629,1.28935393177555,1.31312234776565,1.235964882636,-3.28911859933482,-3.3163693705125,-3.15612767472068,-4.37005998861081,-4.49365505568319,-4.16391263631162,-1.94891691495524,-1.98746390977472,-1.8945741450353,-2.79687580681109,-2.85893008193612,-2.68771747451035,1.4573762034489
2021-11-30,0.24594522729,1.26857555002546,1.30685526192003,1.22618750374423,-3.23170382438663,-3.29800047497838,-3.1206205520309,-4.29440886240791,-4.46694123540102,-4.10857621663903,-1.91446001525431,-1.9790875264965,-1.87013862225017,-2.74765093098821,-2.8416255615614,-2.65189094905348,3.38643107330253
2021-12-01,-1.9163185465,1.22952949462571,1.28874978615268,1.16273578356436,-3.13115723690997,-3.25113749773013,-2.95162820812701,-4.16110872942947,-4.40194200257614,-3.88901472931539,-1.85314999254156,-1.94939156878365,-1.76663830315336,-2.6606476258785,-2.7992908429123,-2.50745041104771,4.30403960569236
2021-12-02,-0.033802055077,1.37226256670546,1.34663349934482,1.33060040571375,-3.50464429271906,-3.40082198122977,-3.39757717926457,-4.65790664522809,-4.60002027557809,-4.46537983479938,-2.091523761429,-2.04581048322329,-2.03911075445582,-2.98288564112421,-2.92669532434855,-2.88553288173851,5.76067433080919
2021-12-03,1.4336917562,1.32541943426343,1.30542136773329,1.26971248205838,-3.38147477809503,-3.37943620962802,-3.23685272718141,-4.4960416178121,-4.46944030623358,-4.25530025031747,-2.01648515743716,-1.95373245926048,-1.9401044585972,-2.87723663217278,-2.81014104228654,-2.74737132219244,5.11966563252199
2021-12-06,0.0066671111199,1.35131450576706,1.32555324559561,1.3242860545057,-3.45253148294567,-3.43781572857334,-3.3792363467113,-4.58947403402507,-4.54172953116311,-4.44283010545126,-2.05221817123448,-1.97909456731711,-2.02797303045191,-2.93766110035672,-2.8553539813878,-2.86948951405648,4.02347214513682
2021-12-07,0.66666666662,1.30288426321848,1.28900867310492,1.2543783361347,-3.32715071181597,-3.34105949168786,-3.19367081323615,-4.42358086846933,-4.41291296729573,-4.20123125190846,-1.97591063578589,-1.91667387307729,-1.9135740817623,-2.83001860586865,-2.77295005274427,-2.71045972311342,1.67194335122863
2021-12-08,1.6490066226,1.27260473767501,1.26975581463049,1.2136364881105,-3.24980835107292,-3.29100058951046,-3.08477208787893,-4.32034616357045,-4.34551789611853,-4.0602953166639,-1.92774742093361,-1.88685416767542,-1.84721246296254,-2.76307841495054,-2.7297807746071,-2.61812753876958,2.57877477241552
2021-12-09,2.8536060983,1.33822361842282,1.31351742990896,1.3110086099674,-3.42533632148327,-3.4100654777625,-3.33952036916148,-4.5514338399308,-4.50005095372189,-4.39444956656347,-2.03312743310833,-1.958385713552,-2.00425365441447,-2.91307787510305,-2.82800975531627,-2.83676886886436,2.23598034161358
2021-12-10,1.6975992905,1.59957676529415,1.545763300376,1.53775204348613,-4.11474168825104,-4.02257223069632,-3.93192476167319,-5.45834606243019,-5.31143695283508,-5.1689662102997,-2.44747866324061,-2.32454914493666,-2.37072312177003,-3.50191205278716,-3.34664783291976,-3.34398318755661,1.63459716989729
2021-12-13,0.29274369354,1.63589865876575,1.62312194606819,1.61987637713102,-4.20681674871516,-4.23281952779353,-4.15128061310082,-5.5758361373319,-5.58272882456686,-5.45815761728001,-2.49849903778772,-2.44745150601024,-2.50885934037929,-3.57839218757564,-3.51912270513024,-3.53386930561503,3.26482421705798
2021-12-14,0.24220593714,1.55847701700068,1.49246597478511,1.51873164979936,-4.00319338289448,-3.8862134400125,-3.90631963832871,-5.30956423280943,-5.1251431330037,-5.14424157867307,-2.37739344863339,-2.24174140076949,-2.35516835154467,-3.40536298972585,-3.22656743679153,-3.32746612880643,3.38291935658864
2021-12-15,0.32835635957,1.48807731288789,1.4006280329351,1.43264203744525,-3.81846903354909,-3.64349624979327,-3.67745331622707,-5.06706526745283,-4.80289156940437,-4.84458986892816,-2.26647421864735,-2.09876421441317,-2.213368020714,-3.24784514064027,-3.02008905758256,-3.13093960807927,4.75515840314977
2021-12-16,-3.1678399407,1.42627498382494,1.33847621226466,1.36455869798139,-3.65828181304007,-3.47492845996666,-3.47974273558651,-4.85504882293532,-4.58819671600831,-4.57681497108768,-2.16839972864665,-1.99871889299019,-2.08983673912651,-3.11024674285151,-2.88441815826559,-2.95563636454209,4.91924795788581
2021-12-17,2.1873604999,1.75825499144264,1.55085787109136,1.62695087207247,-4.52468696308328,-3.93654461332465,-4.17349437715186,-5.99066728362413,-5.32891391691092,-5.48906521949236,-2.70180075488032,-2.36106857506261,-2.52511749143773,-3.85743181849964,-3.40244483379929,-3.56442225879633,5.78557291113414
2021-12-20,3.1577633548,1.77900317447087,1.65408653444216,1.71378259684039,-4.58376048897235,-4.1909277432717,-4.40153113865926,-6.06673263604137,-5.68939243541937,-5.78698523545458,-2.73670626113131,-2.52414558283941,-2.66670499598449,-3.90726083337061,-3.6355277046561,-3.76021523512015,3.62406310728724
2021-12-21,-0.32062915916,1.99817129308573,2.05158955655607,1.9565316465456,-5.16829107822136,-5.36834849730025,-5.03382983378233,-6.827315071752,-7.08656809513161,-6.61823286850519,-3.08340877700186,-3.12668718535587,-3.06417421352813,-4.40285461270147,-4.49364844075352,-4.30623444500369,1.70858598526772
2021-12-22,-0.61297566308,1.88251985338592,1.82375959194905,1.83280330650176,-4.85444745552358,-4.75813663144296,-4.71084768282055,-6.42148118969631,-6.28650112885197,-6.19283369419829,-2.89704942123633,-2.76617060191272,-2.8597355103749,-4.13821142213588,-3.98131342209089,-4.02645108084211,1.78537490098462
2021-12-23,-1.172447484,1.79514944814963,1.69156359363062,1.76052091674231,-4.6229099822362,-4.40220514122834,-4.52107686527052,-6.12082997018076,-5.82038881985285,-5.94325229091006,-2.76095820697723,-2.55507421234539,-2.73957129058681,-3.94218677665714,-3.68286636266839,-3.8618804659189,0.826810663019565
2021-12-27,2.1502718733,1.75832584271249,1.66749792269402,1.7678486459357,-4.52473637086763,-4.33801169966995,-4.54098124980196,-5.99251054801786,-5.73733589532109,-5.96974066061944,-2.70221033090858,-2.51914110678381,-2.75198003308024,-3.8585680804997,-3.62954059529975,-3.87912523545984,0.873615946971827
2021-12-28,3.5446406968,1.78904220523037,1.74166353844924,1.84800298071908,-4.60806462717871,-4.53500025014613,-4.75228490916436,-6.10217962315122,-5.99684309426534,-6.24481976320749,-2.75373869024216,-2.63689274366536,-2.88151917856161,-3.93003371288355,-3.79576447220377,-4.05978529099634,1.39468177352005
2021-12-29,2.2783035402,2.0718536869478,2.13159711256325,2.11624755373657,-5.35759002717632,-5.56507884826574,-5.44904246039066,-7.08323973943469,-7.34965739995143,-7.16151468780581,-3.20157158760022,-3.2427155581518,-3.3135859520933,-4.56890726854433,-4.66247875004118,-4.66185319585295,0.917866328446814
