"Date","Return","Vol_HAR","VaR_HAR_1","ES_HAR_1","VaR_HAR_5","ES_HAR_5","RV_APPLE"
2022-09-23,-1.5123739689,2.14856565854235,-7.10055797934624,-9.85198265868571,-4.15797709929714,-5.98586573962326,2.42442245473272
2022-09-26,0.22601874643,1.75529286637453,-5.77965379852449,-7.78064780890588,-3.37734796617822,-5.02889524761216,3.69803892698455
2022-09-27,0.65662930283,1.67333741201926,-5.5051629484087,-7.454317668105,-3.21503797238454,-4.82193887392262,3.33873885256919
2022-09-28,-1.2651555086,1.84545777073001,-6.08122180367439,-8.03940723854667,-3.55588269055694,-5.24706078128923,4.89709520134426
2022-09-29,-4.9119060333,1.83393697359971,-6.04201435453674,-8.03940723854667,-3.53213842372099,-5.24605476631846,3.55569760218092
2022-09-30,-3.0039303761,1.92719072494095,-6.35304529121488,-8.48903958343333,-3.73330668444124,-5.43419906927966,4.15123285792927
2022-10-03,3.0752532561,1.80791174547854,-5.95406445995241,-8.03940723854667,-3.49625961103703,-5.18978402728088,2.70350244694139
2022-10-04,2.5623025625,1.906150536934,-6.28364396052134,-8.32438714538462,-3.69203121928395,-5.405842575295,1.85389594373434
2022-10-05,0.2053388087,1.73905001777417,-5.72485725160617,-7.78064780890588,-3.36037969040325,-5.024164856536,2.13963231377427
2022-10-06,-0.66256830596,1.60896315495398,-5.28861795151023,-7.27408937223636,-3.10150109517278,-4.6273797399625,2.59807235327502
2022-10-07,-3.6718696279,1.56793219363673,-5.15095671375485,-6.95824598191154,-3.01970859874644,-4.58028993199495,1.78424804019065
2022-10-10,0.2355628525,1.59450152933089,-5.24029744199082,-7.18659457658696,-3.09309255711768,-4.61752912025052,2.91738524576797
2022-10-11,-1.0254949439,1.42969294793155,-4.66332279115757,-6.61911574174194,-2.74581220370039,-4.27663013066446,2.9069866091949
2022-10-12,-0.46049791317,1.57074239754999,-5.13712556950694,-6.95824598191154,-3.027953469858,-4.58395461342323,2.3585655137428
2022-10-13,3.3612837935,1.59857904779582,-5.23083740515798,-7.1052690068875,-3.08379841674954,-4.61528136425773,8.91651287015362
2022-10-14,-3.2240016785,1.54350746631202,-5.04404549234255,-6.95824598191154,-2.9727548421825,-4.47054786679906,4.28676579157018
2022-10-17,2.9122705593,2.29793221088478,-7.55911505593617,-9.85198265868571,-4.47459850957163,-6.38943164192286,1.68362542241819
2022-10-18,0.94094515844,1.96074453105209,-6.43645542675812,-8.67581073518182,-3.80347951554223,-5.55497707570182,5.81330869974525
2022-10-19,0.076521739356,1.67752557092741,-5.49010733819916,-7.36121917197619,-3.23789143083282,-4.90961966202625,3.28241442486865
2022-10-20,-0.32670652054,2.1300996566962,-7.0000145567981,-9.85198265868571,-4.12366018006129,-5.92098575129556,2.95389565441489
2022-10-21,2.7059069671,1.92809647871288,-6.32872197124736,-8.32438714538462,-3.72465565442542,-5.43262200113051,3.00280996877879
2022-10-24,1.4802743261,1.75690392373617,-5.7580571497657,-7.78064780890588,-3.38485390717026,-5.0872384004,3.61080415660528
2022-10-25,1.9337571095,1.72812805238078,-5.66126360656351,-7.78064780890588,-3.32738173966105,-5.018487706128,1.47746096864255
2022-10-26,-1.9627149796,1.83555177153455,-6.01932682036608,-8.03940723854667,-3.5401762582082,-5.29036819094688,3.1098810481309
2022-10-27,-3.046534985,1.49523037956875,-4.88278424567034,-6.81656126301429,-2.86395733930171,-4.41047636246727,3.60596131510412
2022-10-28,7.5552486187,1.67369461057098,-5.47545721564838,-7.36121917197619,-3.21673641192987,-4.86855598460854,6.09451775349204
2022-10-31,-1.5410299215,1.74256831280153,-5.70378458326721,-7.78064780890588,-3.35313993135321,-5.018487706128,3.39288437393913
2022-11-01,-1.7542715535,2.0467365501886,-6.71669013991364,-9.46167199565,-3.95564198493441,-5.80145706074375,2.38223934584046
2022-11-02,-3.7305011615,1.79174860782134,-5.86689058238954,-7.90369151736875,-3.44996505860909,-5.16048227818406,11.1975548231651
2022-11-03,-4.2405019653,1.71231056652973,-5.59832144698717,-7.55340713077368,-3.30389449148576,-4.95828441631282,3.15909456876288
2022-11-04,-0.19473494413,2.59832632368561,-8.54674178752503,-11.263960719,-5.06571995541746,-6.95824598191154,7.40052720093865
2022-11-07,0.390229802,1.97371250637859,-6.46619564967446,-8.67581073518182,-3.82266724911805,-5.56274496937455,3.68397575110296
2022-11-08,0.41750647852,2.34589948727972,-7.70514339083907,-9.85198265868571,-4.54343294122811,-6.38943164192286,3.72167382675087
2022-11-09,-3.3189964155,2.05620404960204,-6.7435902835165,-9.85198265868571,-3.97146929539951,-5.84642729778511,2.4720512677701
2022-11-10,8.8974568102,2.08769213756672,-6.85006948342926,-9.85198265868571,-4.0351961802856,-5.8336418713413,3.48478381856681
2022-11-11,1.9268741062,1.77700674159176,-5.8166697287669,-8.00163382424667,-3.42077674343562,-5.08506880967465,4.07527811807018
2022-11-14,-0.94856379428,1.88215704024804,-6.16858972999503,-8.31078940553846,-3.63049395937583,-5.31279819546452,2.26638078075549
2022-11-15,1.1869436203,1.86053271360563,-6.09613397662976,-8.15403940457143,-3.58734078943118,-5.28554054743175,5.10993694489015
2022-11-16,-0.83311117032,1.64103100242328,-5.3639846125659,-7.31406710833333,-3.14405496458266,-4.6368416354117,2.04735126869804
2022-11-17,1.2971301834,1.95198121252271,-6.40195611462003,-8.67581073518182,-3.74800138037797,-5.45360993741053,2.2610086559933
2022-11-18,0.37818471337,1.64350269435815,-5.37407450989922,-7.31406710833333,-3.1394213076287,-4.6368416354117,2.39155836415298
2022-11-21,-2.1680216801,1.63175649160052,-5.33551311950789,-7.31406710833333,-3.11650534391179,-4.61424321273053,1.52949739279091
2022-11-22,1.4661171541,1.59974486689007,-5.2277248092146,-7.13443040222174,-3.05316420206412,-4.55231893858384,1.04632059888925
2022-11-23,0.59262218674,1.47959159931937,-4.82769971475633,-6.83070957222963,-2.8164821826306,-4.3031792465735,1.88325485898098
2022-11-25,-1.9593565896,1.28881023340628,-4.19178072408293,-5.9521563929907,-2.43962428799164,-3.76179006460409,0.804153464500802
2022-11-28,-2.6264263049,1.39054842325284,-4.47552577139809,-6.38810442803235,-2.64047717886737,-4.08042446062206,1.37102576568726
2022-11-29,-2.1148245735,1.19441789521418,-3.83208209020924,-5.57901759398491,-2.2565516395881,-3.56230847664271,2.61524320295628
2022-11-30,4.8593893889,1.23813606364383,-3.97650883466451,-5.8336418713413,-2.34223353029829,-3.65863874683459,3.83423711931316
2022-12-01,0.18915084765,1.43635245278582,-4.62760721099744,-6.500683059425,-2.732793115797,-4.24087581136311,2.48253421276083
2022-12-02,-0.33713168368,1.65195500225957,-5.3384951864856,-7.31406710833333,-3.15905584115818,-4.6791241835978,1.95633417736763
2022-12-05,-0.79832217043,1.51931355935832,-4.90164147371551,-6.83070957222963,-2.8970546348347,-4.38226365253964,2.52960865832359
2022-12-06,-2.5369978857,1.49195935535959,-4.81135228671302,-6.83070957222963,-2.84193444263666,-4.35537376688496,2.10618046756815
2022-12-07,-1.3784899588,1.58515336084026,-5.11838946737617,-6.97919354462,-3.02513237775916,-4.537261099048,3.67153817462652
2022-12-08,1.2132822478,1.52284344973927,-4.91290044429517,-6.90450970834231,-2.90168158592794,-4.38226365253964,2.22166626465831
2022-12-09,-0.3434980722,1.68598977953337,-5.45178123295834,-7.407552284865,-3.22570385344356,-4.84264478566463,2.87467769734717
2022-12-12,1.6389983119,1.52046287877022,-4.90745833522061,-6.83070957222963,-2.89965050469302,-4.38226365253964,1.5817245896051
2022-12-13,0.67824762973,1.61828825243829,-5.22914548442054,-7.13443040222174,-3.09284681065347,-4.59853465300729,4.5893279051876
2022-12-14,-1.5535849318,1.44398360780596,-4.65401517676738,-6.62526770266,-2.74750393483479,-4.25291008517603,6.98357596100545
2022-12-15,-4.6854269953,1.83164285008709,-5.92796756530199,-8.15403940457143,-3.51091902691739,-5.22926777798154,2.66412218425495
2022-12-16,-1.4578754578,2.11724265383522,-6.87102213444204,-9.85198265868571,-4.09409101062427,-5.80921176759574,3.64559254574257
2022-12-19,-1.5909597799,1.73797780011353,-5.62147331519776,-7.73402205257647,-3.34200506775153,-5.00382721450133,2.51264008909221
2022-12-20,-0.052882073032,1.85127302225139,-5.99477356217562,-8.15403940457143,-3.56583373986983,-5.30029082889683,4.0471794279819
2022-12-21,2.3809523809,1.76547897132387,-5.71181286888212,-7.864778489825,-3.39592813003714,-5.12005574860429,2.72488399644789
2022-12-22,-2.3772609819,1.89872818241596,-6.15120982425901,-8.31078940553846,-3.65978919863183,-5.32778638469516,2.90486431929959
2022-12-23,-0.15394132952,1.6643784177446,-5.37928403167271,-7.31406710833333,-3.19561371928184,-4.79822578639412,4.01812003115025
2022-12-27,-1.3878355832,1.69031016494256,-5.46371619823812,-7.407552284865,-3.24594402906524,-4.91771795410506,2.14365846972147
2022-12-28,-3.0685226487,1.81151216682235,-5.86326616298624,-8.00163382424667,-3.48617940947744,-5.19436462325821,2.97361713044045
2022-12-29,2.832434148,1.61166952096712,-5.20624679006851,-6.89713459409545,-3.09175905861696,-4.54329369189149,2.3046135872243
2022-12-30,0.24689452966,1.67118394590866,-5.40600673236141,-7.0620235547,-3.21293536915905,-4.74495258659024,1.88565094086158
2023-01-03,-3.7404756407,1.58916194736045,-5.13270962629925,-6.75520418477083,-3.04948421186397,-4.48324875426122,5.0704078883175
2023-01-04,1.0314224035,1.5133356483667,-4.88191571595621,-6.61823924112308,-2.89847458426811,-4.3139688654991,5.52833665818204
2023-01-05,-1.0604621716,1.86942725730233,-6.05263377770185,-7.83089334484615,-3.60408243846129,-5.18884344049677,3.24044483585897
2023-01-06,3.6794112944,1.98922993733984,-6.44810883511905,-8.3078979906,-3.8422033445658,-5.43430983576415,3.56324013298069
2023-01-09,0.40888751701,1.78522986261715,-5.77601730590446,-7.56543451041333,-3.43789257368246,-5.0196996780058,2.19886221716108
2023-01-10,0.44563964675,1.84700665357088,-5.98032927958502,-7.83089334484615,-3.56159726887479,-5.13858695012969,3.33484133202861
2023-01-11,2.1112216016,1.72187065472411,-5.56755897265576,-7.23871434816111,-3.31225587547644,-4.84818826793766,1.84610373497847
2023-01-12,-0.059929582767,1.79039326542391,-5.79421294378011,-7.56543451041333,-3.44933296168477,-5.0196996780058,3.42006918220366
2023-01-13,1.0119181472,1.53704563455286,-4.95914960724329,-6.686492569436,-2.9456383233433,-4.33935019250367,1.85246664043845
2023-01-17,0.87563075103,1.71065078515846,-5.53161760355977,-7.23871434816111,-3.29040523130356,-4.82847026043718,2.10038313642846
2023-01-18,-0.53700161834,1.49355045039611,-4.81607767105778,-6.61823924112308,-2.8593034848429,-4.30104907910714,2.20828558594824
2023-01-19,0.044375415928,1.51796178739319,-4.89637078074483,-6.61823924112308,-2.90778476438407,-4.3139688654991,2.40696327509482
2023-01-20,1.9220817625,1.49472267477287,-4.81979573184379,-6.61823924112308,-2.86170850771581,-4.30104907910714,1.85438006914699
2023-01-23,2.3500398927,1.53355927103562,-4.94837115075653,-6.686492569436,-2.93948197296717,-4.32663364232,2.24779689871828
2023-01-24,1.006307136,1.42087801011194,-4.57628346639236,-6.21134524905152,-2.71553309311875,-4.17819692040984,1.86191715265406
2023-01-25,-0.47007647499,1.47987593505437,-4.77093282869018,-6.48760903461071,-2.83297348902494,-4.2630378281087,2.48125717718507
2023-01-26,1.4803327222,1.42535690514486,-4.59064135770293,-6.21134524905152,-2.72430459202647,-4.19025949541157,2.11164803512611
2023-01-27,1.3684356767,1.50680494969959,-4.85947707994787,-6.61823924112308,-2.88670342755993,-4.3139688654991,2.00302883458848
2023-01-30,-2.0078119646,1.45427014664617,-4.68568815202902,-6.42769285857931,-2.7818587037042,-4.20224781599333,1.96554531957004
2023-01-31,0.90209790214,1.44457649355555,-4.65372013807678,-6.36961732980333,-2.76254768379961,-4.20224781599333,1.98050895315755
2023-02-01,0.79007554232,1.4313049112366,-4.60988417971171,-6.21134524905152,-2.73604869427992,-4.19025949541157,4.05492509652051
2023-02-02,3.7062504298,1.43646730321888,-4.62616777882028,-6.26101083487188,-2.74191767460655,-4.19025949541157,2.64205653829461
2023-02-03,2.4399946957,1.71049953013201,-5.53160902976255,-7.23871434816111,-3.28733884001275,-4.82847026043718,8.21399050448238
2023-02-06,-1.7928802589,1.57649305378321,-5.08639021293121,-6.75520418477083,-3.01756081888666,-4.461453885433,2.27286244662657
2023-02-07,1.9244711,2.22911216255634,-7.24571144555127,-9.43482340496667,-4.31561394032764,-5.97809150558158,4.36220473349607
2023-02-08,-1.7652764306,1.71276557371984,-5.54018675777544,-7.23871434816111,-3.28920234304382,-4.82847026043718,1.93982544175773
2023-02-09,-0.6911532384,1.9668272294321,-6.37972065278841,-8.3078979906,-3.79370375197425,-5.37563950961818,1.97066946035479
2023-02-10,0.24561869359,1.68506515032724,-5.44900169502409,-7.14716355348947,-3.23366233531576,-4.77005641932469,2.53792189963778
2023-02-13,1.8806701542,1.67037214149521,-5.40048007537912,-7.0620235547,-3.20446070042368,-4.71470194392619,1.28563635210279
2023-02-14,-0.42248943773,1.57579315161258,-5.08870736260682,-6.75520418477083,-3.0170931985247,-4.461453885433,2.57034149074909
2023-02-15,1.3903394256,1.40064009796428,-4.5099624535937,-6.16253056962941,-2.66852768157928,-4.08684734170923,1.8393297676066
2023-02-16,-1.0429408358,1.49885877691083,-4.83453039466499,-6.61823924112308,-2.8548551238964,-4.28828773713717,1.52316056011386
2023-02-17,-0.75466788103,1.40864449050648,-4.53691181798039,-6.16253056962941,-2.67621432026614,-4.10898850544453,1.52530211723587
2023-02-21,-2.6679777123,1.35364670559276,-4.25406154393722,-5.97809150558158,-2.56497508015621,-3.94395452320139,1.08247390655991
2023-02-22,0.28960129312,1.31984001873976,-4.14573226724788,-5.737285606875,-2.50240151276313,-3.82019742620127,2.41309719143746
2023-02-23,0.32905782027,1.25231824873398,-3.92881502221719,-5.59596609960625,-2.36901212175539,-3.67209591496328,1.2689426217058
2023-02-24,-1.8005354753,1.41967738049454,-4.46819926997817,-6.11416312752,-2.70080709060895,-4.1429917280328,1.14622776780955
2023-02-27,0.82475632207,1.25187987157694,-3.92728097093649,-5.59596609960625,-2.36858121717657,-3.67209591496328,1.15180522825849
2023-02-28,-0.34478096268,1.2200934452979,-3.82717277906556,-5.40457231880926,-2.30629952067184,-3.60750596013978,0.934440923862027
2023-03-01,-1.4245980597,1.20623385987414,-3.77817148750514,-5.37563950961818,-2.27862302717721,-3.60052966320214,1.42140049886595
2023-03-02,0.41291032958,1.16809776411922,-3.65513575030171,-5.18884344049677,-2.20307574976515,-3.5129983253585,1.34805863849727
2023-03-03,3.5090124049,1.2025230527846,-3.76573308489234,-5.34696599970893,-2.2712922902864,-3.57961195096947,1.5471756910896
2023-03-06,1.8539363042,1.19435646879407,-3.73862256310245,-5.29159722206207,-2.25524871233365,-3.54585440858923,1.48312508452078
2023-03-07,-1.4496522134,1.2371053297409,-3.87580124563907,-5.49607812985294,-2.34025051876936,-3.64602316393389,1.99507192310905
2023-03-08,0.83773087063,1.2383281459631,-3.87962442239298,-5.528446301906,-2.34189774117635,-3.64602316393389,1.37724415026003
2023-03-09,-1.4914633349,1.34326216387437,-4.21797445621623,-5.81139518682381,-2.54964524221916,-3.885509194468,1.72266786699153
2023-03-10,-1.3878743609,1.25441211249368,-3.93145583499026,-5.59596609960625,-2.37315401074706,-3.682759976884,2.71319956560134
2023-03-13,1.3265993266,1.3138684038051,-4.12297433937209,-5.70179539274889,-2.49056465769852,-3.79170340568634,5.73988536074214
2023-03-14,1.4089187214,1.47410869378831,-4.6378696108082,-6.36961732980333,-2.80609309314587,-4.23585130230171,2.14431277923141
2023-03-15,0.26214037607,1.89917112836962,-6.00991221428073,-7.83089334484615,-3.6497568456807,-5.18884344049677,2.85540120149165
2023-03-16,1.8694032289,1.53914858279756,-4.84886818842249,-6.61823924112308,-2.9357057575684,-4.33783008418257,1.889386489251
2023-03-17,-0.54539621442,1.6573313092694,-5.23020147374609,-6.89713459409545,-3.17045659106458,-4.61264638227556,2.32668733385837
2023-03-20,1.5483870968,1.5575875324506,-4.90857762490116,-6.61823924112308,-2.97308166696693,-4.36384664174579,1.78083019838765
2023-03-21,1.1944091488,1.59466343860536,-5.02871185432475,-6.686492569436,-3.04351412461634,-4.47514310165657,1.09479323600072
2023-03-22,-0.91034655943,1.41544788887017,-4.45112664695967,-6.11416312752,-2.68895800232845,-4.1168843088,3.01243958183266
2023-03-23,0.69695241709,1.29321233033951,-4.05578051833877,-5.67063923659111,-2.44610307429823,-3.72578532208383,2.68739226789474
2023-03-24,0.83055433224,1.53494270701843,-4.83562287343946,-6.662998840792,-2.92558233684931,-4.32707620302315,1.47532215312859
2023-03-27,-1.2293291733,1.52166104663618,-4.79317921051775,-6.59138515328462,-2.89986018034513,-4.31417498478624,0.906517396119539
2023-03-28,-0.39802880965,1.34785258893368,-4.23253234802176,-5.94496657705263,-2.55520367347748,-3.91036155544138,0.730850077829355
2023-03-29,1.9790675547,1.24128383970675,-3.88882636515705,-5.52904216012041,-2.34404118897176,-3.64110169655449,0.621167803176789
2023-03-30,0.98899048335,1.20291697593996,-3.76442934927078,-5.34419721335091,-2.26773557026226,-3.58353199697258,0.563281653298875
2023-03-31,1.5644247351,1.09402531961704,-3.41294564002787,-4.98971290742899,-2.05192723869115,-3.34525460503632,0.626220091978555
2023-04-03,0.77016373543,0.994517353574177,-3.0917391539097,-4.53983453709462,-1.85448286320002,-3.16538474366953,0.946403307874458
2023-04-04,-0.32496840577,0.96699276513487,-3.00324354449191,-4.435498958605,-1.79994443883131,-3.10998916420824,0.83420364481004
2023-04-05,-1.1290225201,1.02446724969173,-3.18925345170966,-4.66972484783294,-1.91405580022103,-3.21707056868659,0.922525402325361
2023-04-06,0.54958475812,1.00886094252853,-3.13906846711364,-4.57097210116593,-1.88345185851276,-3.17043714402196,0.815652714127429
2023-04-10,-1.597230657,1.0364872690402,-3.22821968971628,-4.76094150894875,-1.93817814936217,-3.25500035909038,0.911528302582706
2023-04-11,-0.7591186818,1.02815130894193,-3.20182928447442,-4.70524956675181,-1.92197479172375,-3.23852106855455,0.675010436600322
2023-04-12,-0.43532338295,1.05563366136584,-3.29116567205207,-4.8197588449961,-1.97689603919096,-3.28278019177692,1.40337188919576
2023-04-13,3.4103685197,1.0032667817962,-3.12219400539152,-4.55527657970761,-1.87305941262437,-3.16538474366953,0.880604316315173
2023-04-14,-0.21140372073,1.14335561954,-3.57402543971339,-5.15813887791613,-2.15084679433393,-3.48197673778458,1.10499772048892
2023-04-17,0.012105804671,1.05510602225319,-3.28915877045456,-4.8197588449961,-1.97591162686797,-3.28278019177692,0.732622545174905
2023-04-18,0.75046904312,1.10233174682083,-3.44132215771876,-5.01264747842647,-2.06938160076119,-3.37466990331835,0.988104699092242
2023-04-19,0.69682225021,1.0324791497299,-3.2159161092912,-4.72350412794756,-1.93095128584176,-3.25500035909038,0.674119408290541
2023-04-20,-0.58462089119,1.08683557595846,-3.3906895465129,-4.98971290742899,-2.038312151825,-3.3378839797192,0.854332601936366
2023-04-21,-0.97809780973,1.00238385996571,-3.11768987094831,-4.55242298933152,-1.87061645079859,-3.16757567508032,0.974437469032978
2023-04-24,0.18785601751,1.03143496099188,-3.21175929463552,-4.74006964889383,-1.92824293082487,-3.25810469583797,0.706113276494147
2023-04-25,-0.94356741065,1.04584286734986,-3.25824362891963,-4.8182377877052,-1.95685182716089,-3.26925672234766,1.04877120897404
2023-04-26,-0.0061061245106,0.996809861137048,-3.10072570010456,-4.55242298933152,-1.86017217942205,-3.16757567508032,1.19130080286745
2023-04-27,2.8395212506,1.05598772405018,-3.29176426825251,-4.83868071228158,-1.97759660647035,-3.28619091365,0.833589423086133
2023-04-28,0.75411198868,1.09956774958938,-3.43255566916917,-5.01264747842647,-2.06429795663921,-3.36120596883288,1.002401974273
2023-05-01,-0.053041018236,1.04062505610553,-3.24193101463711,-4.77840030107089,-1.94719520385551,-3.26367630258093,0.981518983162419
2023-05-02,-0.61914027956,1.0698479116449,-3.33637568654464,-4.90125523789863,-2.00520414798992,-3.30314953323581,0.912492351684416
2023-05-03,-0.64673074648,1.07809537834239,-3.36293326703934,-4.92269543642222,-2.02150432884884,-3.31456517471806,1.90743978544079
2023-05-04,-0.99134069878,1.06164775029734,-3.30998235548575,-4.83868071228158,-1.98887186729844,-3.2918501672961,1.84387987329748
2023-05-05,4.6926835153,1.24059750953054,-3.88751878592285,-5.52904216012041,-2.3434857351229,-3.64966948339602,1.62725032263015
2023-05-08,-0.040329550029,1.26787398842378,-3.97500033038808,-5.67063923659111,-2.39763938598497,-3.7185797190994,1.13440253146373
2023-05-09,-0.99711815565,1.26035438122378,-3.95083762749306,-5.59802390492979,-2.3827877949795,-3.70285953307574,0.644831261123215
2023-05-10,1.0391802991,1.19611578504782,-3.74363519961279,-5.34419721335091,-2.25543126991781,-3.55596834665926,1.02841588616336
2023-05-11,0.11235631354,1.11180458428495,-3.47129998708248,-5.01264747842647,-2.0882675366313,-3.41014813232512,0.747147475066418
2023-05-12,-0.54175551841,1.13660277466481,-3.5513222414761,-5.13286215172857,-2.13764852025404,-3.46792739189505,0.6475046907836
2023-05-15,-0.28973749786,1.04742387926903,-3.263718734758,-4.8182377877052,-1.96087866606649,-3.28051075942661,0.478312440026662
2023-05-16,0,0.987316685970848,-3.06948429952172,-4.52113328313404,-1.84146731188746,-3.16238942414392,0.526844552295034
2023-05-17,0.36031847503,0.925935884830071,-2.87126790163733,-4.32280904083704,-1.71959277459385,-3.03069476634858,0.781269672957354
2023-05-18,1.3666106895,0.928997959378991,-2.88079279323088,-4.32280904083704,-1.72538358907082,-3.03069476634858,0.796827598013429
2023-05-19,0.062839188649,0.964299451350021,-2.99468554329338,-4.431670252203,-1.79540173272655,-3.11167107145132,0.834008671099186
2023-05-22,-0.54807033557,0.969301505526732,-3.01050028124966,-4.47585794725052,-1.80507214423995,-3.12163317896692,0.827507282009652
2023-05-23,-1.5154994259,0.984581400223584,-3.05998147329946,-4.50584264487684,-1.83539083469377,-3.15722705512852,0.783441354079418
2023-05-24,0.16320820705,0.998870737445502,-3.10643149326045,-4.55242298933152,-1.86396303232546,-3.16757567508032,0.910632159168552
2023-05-25,0.66922718815,1.00229279692523,-3.1171308062225,-4.55242298933152,-1.87062527930436,-3.17206738128735,1.1182275561222
2023-05-26,1.4104861553,1.02996372649957,-3.20602990062344,-4.72139045255,-1.92527706812178,-3.25207312405084,0.76354450440958
2023-05-30,1.0659522317,1.07746891821742,-3.35932806347068,-4.92269543642222,-2.01973016371028,-3.32024389670929,1.20375934947766
2023-05-31,-0.02820078962,1.01526383360704,-3.15762081884413,-4.60028166477303,-1.89563767779052,-3.20546832021789,1.65739525678926
2023-06-01,1.6022566997,1.10377942690754,-3.44336716360454,-5.01264747842647,-2.07137478249981,-3.39489451936338,1.04253167912943
2023-06-02,0.47753900817,1.20595378004382,-3.7731953682381,-5.37335044036296,-2.27434559913537,-3.60350855811483,0.951101090709128
2023-06-05,-0.75711522504,1.11896582859064,-3.49187100612974,-5.05922299952424,-2.10122412411953,-3.42649508746971,4.06959752846735
2023-06-06,-0.20603630692,1.09868120879764,-3.42591326202793,-4.98971290742899,-2.06039010628651,-3.35851581917854,1.57344336684698
2023-06-07,-0.77562636016,1.60834246625788,-5.07331200733134,-6.8098109210913,-3.0732482837692,-4.53670912745914,1.68108359942782
2023-06-08,1.5465077044,1.32334417244945,-4.15290927650261,-5.74282133611861,-2.5068106944019,-3.84948304977285,0.926777528418937
2023-06-09,0.21598272124,1.33805185448389,-4.20057779601586,-5.81900850237073,-2.53628093357777,-3.8673821908094,1.03774138150394
2023-06-12,1.5638815208,1.23170824945641,-3.85709708718392,-5.4639922929,-2.32522371613176,-3.64789001116875,0.529166858799041
2023-06-13,-0.26116763693,1.25035010423966,-3.91724931661593,-5.56319799791458,-2.36234044637153,-3.67806930219186,1.075735038841
2023-06-14,0.34913534455,1.03612170821075,-3.22534060591845,-4.75902049852375,-1.93670884977111,-3.26591104158936,1.25206660332622
2023-06-15,1.1198695298,1.10477398652707,-3.44695192294116,-5.01264747842647,-2.07299286455302,-3.40113532468113,0.766579898849397
2023-06-16,-0.58599000067,1.11567676576164,-3.48242045465778,-5.05922299952424,-2.0948429618502,-3.42649508746971,0.756676782445448
2023-06-20,0.048669695025,1.02999452797324,-3.20635574692296,-4.72139045255,-1.92511851839321,-3.25461122104937,0.768341220204901
2023-06-21,-0.56753688987,1.01628388983995,-3.16225674688691,-4.60028166477303,-1.89797191269413,-3.21081456644612,0.710983816150621
2023-06-22,1.6525331594,1.02857050657242,-3.20208837443291,-4.72139045255,-1.92253069160182,-3.24901725857605,0.723621493438518
2023-06-23,-0.17112299474,1.00300490366861,-3.11898837305444,-4.55242298933152,-1.8714540090769,-3.17413691797738,0.826611005465678
2023-06-26,-0.75530319255,0.981684244825374,-3.05016172491033,-4.49074672810729,-1.82910310315855,-3.15325882667734,0.802586891787645
2023-06-27,1.5059102931,1.00239227407516,-3.11693029377902,-4.55242298933152,-1.87017400996612,-3.17413691797738,0.519630420287624
2023-06-28,0.63277677345,1.00016642627135,-3.10958899857059,-4.55242298933152,-1.86569402788149,-3.17413691797738,0.768079796524672
2023-06-29,0.17965653897,0.937717936510743,-2.90731834700669,-4.32280904083704,-1.74124756203228,-3.03562216417929,0.843181392828197
2023-06-30,2.3102484307,0.985117483520528,-3.06126307926219,-4.50584264487684,-1.83594549538912,-3.16365514949921,0.661571339094835
2023-07-03,-0.77847089751,1.00354851507938,-3.12037814755816,-4.56817305936044,-1.87232063379296,-3.17413691797738,0.427031702366429
2023-07-05,-0.58713498902,0.963223802558233,-2.99054864830986,-4.431670252203,-1.7866963625092,-3.11251513656591,0.763844972929067
2023-07-06,0.25087545073,0.900402546288366,-2.78809245770541,-4.23229266250957,-1.66261689190525,-2.99346345326367,0.663338658678486
2023-07-07,-0.58912465456,0.974242292351397,-3.02666338000116,-4.47585794725052,-1.80898719148251,-3.13270106476077,0.634647264191441
2023-07-10,-1.0855884204,0.95104004436973,-2.95177691960093,-4.36238709034381,-1.76306821602511,-3.06373537440949,1.33259896746062
2023-07-11,-0.2810031282,0.932809593557553,-2.89324246908102,-4.32280904083704,-1.72728921007607,-3.03562216417929,0.763503531037117
2023-07-12,0.89855380684,1.08242052856915,-3.37676059095894,-4.94461853756479,-2.02372052343393,-3.33489030956413,0.907020822953849
2023-07-13,0.40575433432,1.00111507346704,-3.11412292227204,-4.55242298933152,-1.86270883845498,-3.17413691797738,0.669120602295637
2023-07-14,0.078723627485,1.0317176638555,-3.21284023992036,-4.74006964889383,-1.92319267336858,-3.24901725857605,0.58415122907508
2023-07-17,1.7305574493,0.990775626827971,-3.08054135192526,-4.53670912745914,-1.84208363664866,-3.16888373524348,0.630329254833355
2023-07-18,-0.13402752729,0.972500109609241,-3.02170228916925,-4.47585794725052,-1.79869016529599,-3.1175327596749,0.552882005110977
2023-07-19,0.70716977243,0.948207683532119,-2.90385748619038,-4.32280904083704,-1.74791862126652,-3.04026009643835,3.13680414040815
2023-07-20,-1.0097385957,0.924007214609207,-2.82638778392276,-4.27019805868304,-1.70069562840591,-3.02623529889255,1.020574653046
2023-07-21,-0.61616527719,1.39771703773506,-4.33696465530571,-5.99103318818108,-2.63436264984029,-4.04529560494657,1.05310530341446
2023-07-24,0.42200687712,1.11748775312846,-3.44423726053071,-5.01264747842647,-2.08038685398429,-3.41376529421524,0.710202596454497
2023-07-25,0.45136186782,1.14096003169386,-3.5190680982983,-5.10795109308594,-2.12655715894342,-3.45878727689409,0.365572098702002
2023-07-26,0.45449850204,1.09032949480612,-3.35811618261046,-4.92269543642222,-2.02730917362207,-3.34078274950631,1.11492537045895
