"Date","Returns","Sigma2_GARCH","RV_APPLE"
2015-09-29,-3.0060476698,2.06551643535249,3.47406187199414
2015-09-30,1.1369888134,2.2263414984575,2.79127202299975
2015-10-01,-0.6527651859,2.60782934787173,3.59410968059874
2015-10-02,0.73006022994,2.68279885177258,2.51312153318955
2015-10-05,0.36238448993,3.02864284660662,1.58146983448968
2015-10-06,0.47842570875,2.88571396575144,2.00476276629694
2015-10-07,-0.47614769574,2.60920070297383,1.73595640345174
2015-10-08,-1.1554432208,2.51217632054668,2.0927123097689
2015-10-09,2.3926940639,2.34104180290947,1.72967938321367
2015-10-12,-0.4637887977,2.2414297064142,0.987396874960239
2015-10-13,0.17025089601,2.0728075848534,0.999637707269462
2015-10-14,-1.4133643439,1.86302372971266,1.26526347590869
2015-10-15,1.4971418203,1.75346039174122,1.23968835926312
2015-10-16,-0.73305918113,1.74440723647051,0.844356186898009
2015-10-19,0.62139769452,1.64671307024115,1.02404376145425
2015-10-20,1.8258301263,1.48065788771166,2.00954992872134
2015-10-21,-0.0087896633886,1.50557521240413,1.46815967620323
2015-10-22,1.5295358649,1.78499173414802,1.01696557244157
2015-10-23,3.0995670995,1.71268983507158,1.13124657253636
2015-10-26,-3.191132012,1.60590592761445,2.11113077971962
2015-10-27,-0.63324080502,1.65829117025433,1.80496257965751
2015-10-28,4.1204714098,1.95165885794961,2.47381695260502
2015-10-29,1.0564265951,1.87583697351338,1.37433305356525
2015-10-30,-0.85455903109,2.10364012728999,1.11381824557957
2015-11-02,1.4058577408,1.93691258729011,0.570179436853884
2015-11-03,1.1470539692,1.87857655709642,1.09530793978309
2015-11-04,-0.4650403851,1.59523209992242,1.22168954742856
2015-11-05,-0.46098123139,1.60017501923724,1.23123262905129
2015-11-06,0.11577902751,1.48213024059686,0.981913171978227
2015-11-09,-0.40475797132,1.46307393228193,1.34745746324989
2015-11-10,-3.15169611,1.40063195782017,2.0041814603666
2015-11-11,-0.56521366796,1.54546085634916,1.8742970884213
2015-11-12,-0.33588838178,1.76217374391779,1.30619382641136
2015-11-13,-2.9208434152,1.81190549887723,1.7559789397305
2015-11-16,1.6334342177,1.7233783949769,1.89378737425836
2015-11-17,-0.42478651203,1.8901329637425,1.39584353902427
2015-11-18,3.1665054095,1.97874986306836,1.31436118230937
2015-11-19,1.270355529,1.82827057425601,1.33046119894872
2015-11-20,0.43778413874,1.75436049004571,0.745989132162003
2015-11-23,-1.2992455992,1.75393049409025,0.960342152419733
2015-11-24,0.95966029712,1.53555208275232,1.33034670363015
2015-11-25,-0.71500672939,1.46945411728728,0.627793307334107
2015-11-27,-0.18639328982,1.52824515031694,0.401144051142136
2015-11-30,0.41592394537,1.31704162407312,1.00514227167257
2015-12-01,-0.81149619618,1.16588163549707,1.00964466464704
2015-12-02,-0.90335776367,1.29032026487607,1.08693172318764
2015-12-03,-0.92879256972,1.29347549081547,1.55250527373809
2015-12-04,3.3246527779,1.28062941431756,1.33711613495416
2015-12-07,-0.63009325377,1.47017401671159,1.86464918250031
2015-12-08,-0.042272573683,1.53740339679664,1.42929843266841
2015-12-09,-2.2075615326,1.72722643346927,1.75120344043178
2015-12-10,0.47569624639,1.69568274181766,1.34139850594256
2015-12-11,-2.5738142377,1.82866335283947,1.84084628261333
2015-12-14,-0.61848383102,1.73327312842586,3.03747232148553
2015-12-15,-1.769203414,1.87525501106302,1.4072038415929
2015-12-16,0.76930038922,2.21722619906822,3.0576735167731
2015-12-17,-2.1196335549,1.93190181191143,1.93703752341776
2015-12-18,-2.7069187007,2.37290858462295,3.21880637555352
2015-12-21,1.226068094,2.24317133187111,1.76076485302254
2015-12-22,-0.093170595301,2.63043223467743,1.08216978497831
2015-12-23,1.2962790262,2.23909850368037,0.928390906386446
2015-12-24,-0.54317805188,2.08318109143963,0.477645699602632
2015-12-28,-1.1200592428,1.82333242187113,0.823315347338637
2015-12-29,1.7974162141,1.58144623811531,0.629623376256611
2015-12-30,-1.3058672062,1.37628629222896,0.914344100709294
2015-12-31,-1.9194931047,1.21848469854787,1.03554559293474
2016-01-04,0.085502565162,1.24978890160402,3.471027511608
2016-01-05,-2.5059326056,1.28469110011658,4.05627115118381
2016-01-06,-1.9569662157,2.05571062382455,3.59816748159456
2016-01-07,-4.2204568023,2.53179056239395,4.42632091233243
2016-01-08,0.52877138423,2.79089660764775,3.88677469048692
2016-01-11,1.6192244226,3.34057958318169,3.32943253529649
2016-01-12,1.4513346188,3.57113018947281,2.90907992686351
2016-01-13,-2.5710284113,3.46973171455446,4.28579708893268
2016-01-14,2.1870828627,3.27713177454732,4.57285575262609
2016-01-15,-2.4015273311,3.61277735846825,4.06589797019078
2016-01-19,-0.48388757332,3.69701243367965,2.88912644383687
2016-01-20,0.13449203379,3.63440768525783,5.30091708982489
2016-01-21,-0.50625064569,3.39103482294577,5.51643119712202
2016-01-22,5.3167185879,4.09025455260028,2.6468299624024
2016-01-25,-1.9522776574,4.28468413147621,2.64805100411421
