"Date","Return","Vol_GARCH","Vol_MSGARCH","Vol_GAS","VaR_GARCH_1","VaR_MSGARCH_1","VaR_GAS_1","ES_GARCH_1","ES_MSGARCH_1","ES_GAS_1","VaR_GARCH_5","VaR_MSGARCH_5","VaR_GAS_5","ES_GARCH_5","ES_MSGARCH_5","ES_GAS_5","RV_APPLE"
2021-06-28,1.2546014575,1.26328716294974,1.47204648187647,1.26859160765456,-3.25036427001498,-3.79076695223856,-3.24313779942633,-4.97049114695342,-5.61034990676667,-4.92446890478533,-1.92008658670823,-2.25860600629579,-1.92634765669661,-3.22960292944115,-3.56698096772819,-3.24043422870456,0.569214271222072
2021-06-29,1.1500222587,1.27937941671791,1.46875372237653,1.29894401478531,-3.29730351922151,-3.78636668976116,-3.32255575039428,-5.0185979519338,-5.61034990676667,-5.04301983458286,-1.94791870984286,-2.26405298582453,-1.97381489800384,-3.2568320742063,-3.58814876169135,-3.27898027238333,0.664355932249838
2021-06-30,0.46211398785,1.29382074249932,1.33832871733051,1.32414985705875,-3.33516126548115,-3.44478733614719,-3.38839061195588,-5.04301983458286,-5.22638902964762,-5.14422362900303,-1.97145457357954,-2.03045906500678,-2.01373078854278,-3.2734167828983,-3.33021640058889,-3.32442868316947,0.520425615332139
2021-07-01,0.22634345805,1.25834288141297,1.29667059320304,1.26445121884235,-3.24236915663249,-3.33741976238622,-3.22850296650284,-4.92446890478533,-5.04301983458286,-4.92446890478533,-1.91604943925475,-1.96149793963682,-1.91716693475653,-3.21890961569061,-3.26786775333898,-3.21890961569061,0.620823834394066
2021-07-02,1.9596415823,1.21927196770127,1.2410601361374,1.19641442224302,-3.14126921563629,-3.19343006931125,-3.0459933171846,-4.70157736318488,-4.8586067374141,-4.59682906182609,-1.85285183986295,-1.87463257394496,-1.80721568851324,-3.17692848353597,-3.18216437094683,-3.15069105100155,0.537466898187629
2021-07-06,1.4718490998,1.34171152701894,1.48475588718704,1.34182492197601,-3.45987727201376,-3.8187357459675,-3.43178406707473,-5.22638902964762,-5.646291548636,-5.19840761962344,-2.0455065787617,-2.27812170358143,-2.03506597168673,-3.35069070308824,-3.62998728757486,-3.33894789832691,2.05778326055858
2021-07-07,1.7955217574,1.38465899646543,1.4346280155002,1.41605707474144,-3.5781337957772,-3.71378474813687,-3.62593848350632,-5.44003285622679,-5.50756544769074,-5.47341626503636,-2.11654496928238,-2.17492923231197,-2.15303062163504,-3.44343711178738,-3.50293072808528,-3.4827732240685,1.72638715115751
2021-07-08,-0.91996956508,1.45785962890043,1.52878572549746,1.52371053799613,-3.77637308504508,-3.9725974487919,-3.90582972908574,-5.575198224175,-5.84191908306889,-5.80107757774783,-2.2326217893926,-2.3187406400849,-2.32454163305661,-3.55082985526684,-3.66005729022914,-3.66005729022914,2.36310079035602
2021-07-09,1.3055012569,1.43052042856804,1.49020039619677,1.50755014015641,-3.70388855413291,-3.87215256325408,-3.86272840507952,-5.50756544769074,-5.72118333436667,-5.68344328532245,-2.19028861191321,-2.25721232320359,-2.297682144154,-3.5096754455051,-3.57171276541176,-3.62998728757486,1.10184975379261
2021-07-12,-0.42037075327,1.42290293409395,1.47573152535188,1.50718272081847,-3.68377438044878,-3.82801036886295,-3.86150615079778,-5.50756544769074,-5.68344328532245,-5.68344328532245,-2.17708535546381,-2.23092443855211,-2.29516007702104,-3.50293072808528,-3.55082985526684,-3.62998728757486,1.227822941554
2021-07-13,0.78892733545,1.37279173520502,1.41009680811918,1.44078834466543,-3.55371627694296,-3.65799097886189,-3.68356822482795,-5.37539303265,-5.50756544769074,-5.50756544769074,-2.09729324820542,-2.13629354310705,-2.18898353328376,-3.4305825299226,-3.46292082064434,-3.5096754455051,1.73407702441752
2021-07-14,2.4100521836,1.33829792303898,1.35930263859045,1.38823100605994,-3.4607115444047,-3.52150107011247,-3.55419795456045,-5.2482352893,-5.36964533381207,-5.40176973618421,-2.0428935428639,-2.03537508998183,-2.09795797484299,-3.34241542798145,-3.33654711889955,-3.43491234153981,1.71098770955837
2021-07-15,-0.44921220242,1.51007152252015,1.58005337515001,1.57393231185174,-3.91772143657472,-4.10164890338492,-4.03921704752632,-5.80107757774783,-5.88157128445,-5.84191908306889,-2.31720187157874,-2.43737755220539,-2.39216623608824,-3.65883968309713,-3.75404035247037,-3.72163278444639,2.01565892627426
2021-07-16,-1.407596983,1.44665780129548,1.5301563761816,1.49406913670745,-3.75473061660602,-3.94429320485705,-3.80769801728593,-5.57513286921176,-5.80859553149556,-5.64883989091429,-2.20536834623083,-2.34732671075273,-2.26873732627096,-3.51810063620838,-3.67157299340118,-3.59589031972778,1.63567297730063
2021-07-19,-2.6914406721,1.48131643517327,1.56122293617702,1.56686472061046,-3.8477143690953,-4.00301173883057,-4.01109783753551,-5.72668149767021,-5.85053611543182,-5.85053611543182,-2.26379118228544,-2.38837264869319,-2.39705596476977,-3.58126755781154,-3.70311960875482,-3.71912010110549,2.50052505236805
2021-07-20,2.5974025973,1.71876452168713,1.76567825580204,1.80459928060211,-4.47371512819329,-4.56256769257985,-4.63317879693365,-6.51763075206129,-6.58316357217333,-6.80033458668889,-2.63952796678644,-2.67596230941209,-2.77839759498152,-4.10656171258468,-4.1672952371958,-4.2720949486991,1.64624850037138
2021-07-21,-0.51317139933,1.80976291937384,1.85192653925983,1.93581075154386,-4.7071584285255,-4.78700226832849,-4.97643980825757,-6.80033458668889,-6.963248167064,-7.05334005045833,-2.77804813270217,-2.80915458793724,-2.99996773899663,-4.2720949486991,-4.29936710173211,-4.5777981403022,1.21776853687945
2021-07-22,0.96286107309,1.71819056784291,1.74932591085407,1.82788356207805,-4.46637754843696,-4.54542402159643,-4.69349638606534,-6.45363198155312,-6.51763075206129,-6.80033458668889,-2.63704811075948,-2.69318089371976,-2.82360036084737,-4.10656171258468,-4.17980247927288,-4.34139464696226,0.947739659876756
2021-07-23,1.1989100816,1.65258821291373,1.67813480444046,1.75212922098612,-4.29133799141938,-4.35397654918465,-4.4950668183683,-6.22239915680556,-6.33379340532941,-6.51763075206129,-2.5330668222167,-2.59130299188178,-2.7007368871083,-3.93122782784214,-4.05973862881484,-4.20539200871552,0.638987210928456
2021-07-26,0.28944534188,1.61565507713107,1.6503491541592,1.72279807009271,-4.19706146437233,-4.25551494392219,-4.41651074774066,-6.06864072600513,-6.22239915680556,-6.39242730910303,-2.47440764782109,-2.53200399362298,-2.6527137548758,-3.79279095404645,-3.93122782784214,-4.1183992538626,0.901821443299823
2021-07-27,-1.490032888,1.53893931676891,1.56961273238287,1.62040571113242,-3.99691857232043,-4.07832092619765,-4.14460987221796,-5.85053611543182,-5.85053611543182,-5.93300335441667,-2.35291697722282,-2.42524489817302,-2.47989486322643,-3.67117391199529,-3.74300573665901,-3.80134016769351,1.70527585825448
2021-07-28,-1.2195952852,1.56365074925058,1.59638427996649,1.68229697080434,-4.06133106813577,-4.14245407393333,-4.31844649992136,-5.85053611543182,-5.93300335441667,-6.27679974738857,-2.39060366400795,-2.46157987101682,-2.58125416501216,-3.71023150187805,-3.77587261680513,-4.05040226581484,3.32319591284041
2021-07-29,0.45523520494,1.56844481269916,1.60762931007645,1.71390021523402,-4.07094488444628,-4.15735669929859,-4.40669592380698,-5.85053611543182,-5.97655993097805,-6.39242730910303,-2.39644358427076,-2.46963777061814,-2.62868552322394,-3.72437073681852,-3.79113462043831,-4.12044146707213,0.795343234411968
2021-07-30,0.15105740185,1.49768631981682,1.53559584677634,1.61316912791408,-3.88616809905183,-3.9974295851341,-4.13893054690586,-5.76687741007174,-5.85053611543182,-5.89131085713256,-2.28468920170573,-2.370726430874,-2.46709068049954,-3.62197369525086,-3.70811108436951,-3.79113462043831,0.970905570149869
2021-08-02,-0.23310023316,1.43353798487153,1.41415953762691,1.51212382810063,-3.71014406098843,-3.65794898512865,-3.88339446388177,-5.57434080731373,-5.57434080731373,-5.76687741007174,-2.17937676872669,-2.16413194724006,-2.31282710450579,-3.49303122085907,-3.49303122085907,-3.62949774754195,0.903193031545585
2021-08-03,1.2644310062,1.37955864711703,1.44397968647084,1.4377932591221,-3.5685472423375,-3.74575766640804,-3.68462867862994,-5.50046579144151,-5.610986278356,-5.57434080731373,-2.09436368778879,-2.22029676815014,-2.19247563630732,-3.41979822753382,-3.54158787469731,-3.49986489329167,1.06421739359801
2021-08-04,-0.27823018463,1.37873561137687,1.44578885730928,1.44564120774455,-3.56923166304333,-3.76333970465127,-3.70422879057205,-5.50046579144151,-5.64883989091429,-5.57434080731373,-2.09392469406923,-2.22562517466484,-2.20574670052076,-3.41979822753382,-3.54158787469731,-3.52047399100053,0.969724282223276
2021-08-05,0.074855392995,1.33231757093462,1.40417219504169,1.37387990504177,-3.4404757868339,-3.65363288832845,-3.51648118818294,-5.269089264425,-5.57434080731373,-5.39632495160714,-2.01753777392076,-2.16645376315116,-2.09186484081994,-3.31545891306968,-3.49303122085907,-3.41979822753382,0.578238947085677
2021-08-06,-0.47670934364,1.28585512935911,1.376995228119,1.29784041707933,-3.31546675266258,-3.56923796533994,-3.31412944483603,-5.07304828982836,-5.50046579144151,-5.07304828982836,-1.94242889458972,-2.11963733634178,-1.96971530455868,-3.24117940610342,-3.43933374958358,-3.26931190359258,0.573423545366168
2021-08-09,-0.034213767412,1.25871130712808,1.36552593491356,1.26570778942266,-3.24465297005765,-3.52562656855575,-3.22696816649931,-4.97146911809437,-5.39632495160714,-4.92391823224521,-1.90065432410494,-2.09468745844208,-1.91750244735221,-3.19739074430868,-3.41979822753382,-3.21360810789038,0.581868798414615
2021-08-10,-0.33540967897,1.22136449504542,1.18931120343981,1.20201109939524,-3.14257109524201,-3.0672828108624,-3.05720066185339,-4.71347590640482,-4.62198279603068,-4.62198279603068,-1.84016649463012,-1.80842676041796,-1.81613608716074,-3.17077889990364,-3.14403878214286,-3.14934748820159,0.979496313965815
2021-08-11,0.17857142848,1.19634048428904,1.32151284036221,1.16461166041353,-3.07481470813177,-3.42476124047984,-2.9566899410964,-4.63979202631954,-5.20985639892258,-4.51810450963191,-1.8004278951401,-2.03035335632922,-1.75620686138388,-3.13874823790672,-3.32133739783909,-3.08182054734205,0.679835553600831
2021-08-12,2.0773344302,1.16434650592452,1.30138074362937,1.10128763692506,-2.98585029099736,-3.36834734038843,-2.78788064335655,-4.58663520395,-5.12570029567692,-4.30415325626667,-1.74793308585457,-1.99359391756278,-1.65968970707205,-3.07152428675263,-3.28071349056344,-3.00298059412643,0.807760432245887
2021-08-13,0.14104372367,1.31850275630498,1.3259180747034,1.26952062535051,-3.39831929703574,-3.44340912226642,-3.23588141905429,-5.20985639892258,-5.269089264425,-4.94747242856389,-1.99308204652523,-2.02976631975111,-1.92874022901133,-3.28071349056344,-3.32133739783909,-3.24117940610342,0.713856893211302
2021-08-16,1.3547954393,1.27319076900946,1.25173731837991,1.20181102410929,-3.27920233623071,-3.23400077417005,-3.05576140819724,-5.04710737625,-4.94747242856389,-4.60439461444607,-1.92189615443367,-1.89477887105814,-1.82004493303551,-3.22452739998228,-3.192033737107,-3.1599862889249,2.3515535791336
2021-08-17,-0.61540497627,1.30014420942467,1.30143587674917,1.2577977389669,-3.3544180442923,-3.36741728384205,-3.2036714753276,-5.07304828982836,-5.12570029567692,-4.90073522300811,-1.96652654326048,-1.97473532539129,-1.90526162164499,-3.26931190359258,-3.27500379683904,-3.20818820344917,2.14569763204468
2021-08-18,-2.5501032025,1.27608089656526,1.26682786526221,1.23645006087946,-3.28885465687346,-3.2767911508164,-3.1473337262998,-5.04710737625,-5.04710737625,-4.71347590640482,-1.92731995586118,-1.91993840977239,-1.87558208981565,-3.23559204706128,-3.22452739998228,-3.17611749357805,1.52830549781894
2021-08-19,0.23230390816,1.53665459673502,1.6087600877727,1.47533455470525,-3.98238922793401,-4.19386705414578,-3.77435811492135,-5.85053611543182,-6.0217901045125,-5.64883989091429,-2.34364872344927,-2.47573950421658,-2.25484856231631,-3.66162098365588,-3.79164225780519,-3.5572720789538,2.31667238450751
2021-08-20,1.015678255,1.4660055158355,1.4422843213218,1.39071689312496,-3.79617049904866,-3.72982749871189,-3.55153854975447,-5.64883989091429,-5.57434080731373,-5.43010259802545,-2.23114065555795,-2.2141050570693,-2.1181206047458,-3.53628581762674,-3.52926845246489,-3.42845231735813,0.695860467384657
2021-08-23,1.0257102369,1.43617036205219,1.45026362733271,1.37566218242045,-3.71823002220433,-3.77271773687595,-3.51137660076185,-5.57434080731373,-5.64883989091429,-5.39632495160714,-2.18457615620813,-2.21600221839245,-2.09342836014155,-3.49494384826166,-3.52926845246489,-3.41555581277756,0.649471245151484
2021-08-24,-0.06011622454,1.41433679494252,1.42800172186627,1.37027500853178,-3.66255635020671,-3.71547501183834,-3.49630917715516,-5.57434080731373,-5.57434080731373,-5.33093181553621,-2.14666021695885,-2.18159495293226,-2.0842650000312,-3.46793106705178,-3.49494384826166,-3.39641858814423,0.628432663546935
2021-08-25,-0.8421334046,1.3595619225491,1.36740485644887,1.29656873320321,-3.51440198641499,-3.54342560914069,-3.3022778678991,-5.39632495160714,-5.43010259802545,-5.04710737625,-2.06280241230311,-2.09921507511587,-1.96582747173684,-3.35334820576,-3.42201783668578,-3.26618490924,0.643903521887141
2021-08-26,-0.55270962539,1.35125483978013,1.36157832259904,1.31268780616501,-3.4854282351035,-3.51206243761805,-3.34520376208098,-5.33093181553621,-5.39632495160714,-5.07304828982836,-2.0569937657975,-2.08788208575064,-2.00252285382665,-3.34736697036806,-3.40274722324106,-3.30035557274018,0.823587779241838
2021-08-27,0.71844923423,1.32345465004914,1.3414987647647,1.29528439264668,-3.41597230272458,-3.46631604102539,-3.2987056556161,-5.20985639892258,-5.269089264425,-5.04710737625,-2.00533299923766,-2.05851155342358,-1.96769647889799,-3.30035557274018,-3.34736697036806,-3.26618490924,0.701856245136976
2021-08-30,3.0417227457,1.28989950453877,1.31385663135811,1.25112702246774,-3.33114964374024,-3.40490987634812,-3.18156276173116,-5.07304828982836,-5.20985639892258,-4.83416226403247,-1.94710886356618,-2.01659519162828,-1.89441230596188,-3.2437729860094,-3.31201136482387,-3.18940287426025,1.06202706109064
